0,P,0.71
18,1,P,0.08
6,9,1,P,0.01
6,10,1,P,0.01
3,9,1,P,0.01
26,9,1,P,0.01
26,10,1,P,0.01
22,9,1,P,0.01
22,14,1,P,0.01
22,13,1,P,0.01
22,11,1,P,0.01
21,9,1,P,0.01
2,1,P,0.01
18,27,P,0.01
17,24,1,P,0.01
17,23,1,P,0.01
17,13,1,P,0.01
17,11,1,P,0.01
17,10,1,P,0.01
12,P,0.0
