0,40,41,P,0.07
0,40,38,P,0.07
0,15,41,P,0.07
0,1,41,P,0.07
0,15,35,P,0.06
0,13,41,P,0.06
0,13,38,P,0.06
0,13,35,P,0.06
0,1,38,P,0.06
0,1,35,P,0.06
0,42,40,P,0.04
0,37,P,0.04
0,15,38,P,0.04
7,37,P,0.03
0,40,36,P,0.03
0,15,36,P,0.03
0,13,36,P,0.03
0,40,35,P,0.02
0,1,36,P,0.02
9,37,P,0.01
8,37,P,0.01
47,37,P,0.01
17,37,P,0.01
11,37,P,0.01
0,17,41,P,0.01
0,17,38,P,0.01
0,17,35,P,0.01
0,1,2,P,0.0
