0,2,1,P,0.57
0,14,1,P,0.15
0,2,11,P,0.13
0,13,1,P,0.05
0,14,11,P,0.04
14,1,P,0.03
14,11,P,0.01
13,1,P,0.01
0,13,11,P,0.01
0,12,1,P,0.0
