algorithm,pBug,pValid,times,index,precision,recall,auc,wasted,tests,files,bugged,bugsIDS,pack
randomForest,0,0,10,10,0.764278401994,0.764278401994,1.0,0,11,17,1,5,"""['src\\scratchpad\\src\\org'"
randomForest,0,0,10,11,0.745731785586,0.498208903108,0.666666666667,1,7,15,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hmef'"
randomForest,0,0,10,12,0.987369105569,0.987369105569,1.0,0,11,8,1,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf'"
randomForest,0,0,10,13,0.933597983574,0.933597983574,1.0,0,11,17,2,5,"""['src\\java\\org\\apache\\poi\\ss\\usermodel'"
randomForest,0,0,10,14,0.496894409018,0.496894409018,0.666666666667,2,3,4,1,5,"""['src\\scratchpad\\testcases\\org\\apache\\poi\\hmef'"
randomForest,0,0,10,15,0.463663806056,0.463663806056,0.666666666667,2,11,19,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\usermodel'"
randomForest,0,0,10,16,1.0,1.0,1.0,0,1,1,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\extractor'"
randomForest,0,0,10,17,0.587354221955,0.587354221955,1.0,0,10,19,1,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xslf'"
randomForest,0,0,10,18,0.781015529423,0.781015529423,1.0,0,11,11,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
randomForest,0,0,10,19,0.992561826469,0.498749972513,0.791666666667,1,8,6,2,5,"""['src\\java\\org\\apache\\poi\\ss\\formula\\constant'"
Sanity,0.6,0.0,10,0,1.0,1,0.984774382315,0.495445496703,11,15,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.0,10,1,1.0,0,0.96545451885,0.96545451885,11,17,1,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf\\converter'"
Sanity,0.6,0.0,10,2,1.0,0,0.9862965471,0.9862965471,11,10,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf\\streaming'"
Sanity,0.6,0.0,10,3,1.0,0,0.971560856077,0.971560856077,11,14,2,5,"""['src\\java\\org\\apache\\poi\\hssf\\record'"
Sanity,0.6,0.0,10,4,1.0,0,0.992716528625,0.992716528625,10,10,1,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.0,10,5,1.0,0,0.991666144182,0.991666144182,11,19,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.0,10,6,1.0,1,0.987885107191,0.497979736753,5,11,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.0,10,7,1.0,1,0.984835936392,0.49583643693,11,17,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf'"
Sanity,0.6,0.0,10,8,1.0,0,0.981946184182,0.981946184182,11,17,2,5,"""['src\\testcases\\org\\apache\\poi\\ss'"
Sanity,0.6,0.0,10,9,1.0,0,0.992566735572,0.992566735572,11,19,1,5,"""['src\\scratchpad'"
Sanity,0.6,0.0,10,10,1.0,0,0.994969309036,0.994969309036,11,17,1,5,"""['src\\scratchpad\\src\\org'"
Sanity,0.6,0.0,10,11,1.0,1,0.98768977836,0.496980319223,7,15,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.0,10,12,1.0,0,0.997478095119,0.997478095119,11,8,1,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf'"
Sanity,0.6,0.0,10,13,1.0,0,0.994708111478,0.994708111478,11,17,2,5,"""['src\\java\\org\\apache\\poi\\ss\\usermodel'"
Sanity,0.6,0.0,10,14,1.0,0,0.999795123949,0.999795123949,3,4,1,5,"""['src\\scratchpad\\testcases\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.0,10,15,1.0,0,0.997437157475,0.997437157475,11,19,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\usermodel'"
Sanity,0.6,0.0,10,16,1.0,0,1.0,1.0,1,1,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.0,10,17,1.0,0,0.839084240125,0.839084240125,10,19,1,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xslf'"
Sanity,0.6,0.0,10,18,1.0,0,0.993366288618,0.993366288618,11,11,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.0,10,19,0.791666666667,1,0.994957941736,0.499953990633,8,6,2,5,"""['src\\java\\org\\apache\\poi\\ss\\formula\\constant'"
Sanity,0.6,0.1,10,0,1.0,1,0.860523055162,0.457939169792,11,15,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.1,10,1,1.0,0,0.717567405906,0.717567405906,11,17,1,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf\\converter'"
Sanity,0.6,0.1,10,2,1.0,0,0.871381842495,0.871381842495,11,10,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf\\streaming'"
Sanity,0.6,0.1,10,3,1.0,0,0.760147025229,0.760147025229,11,14,2,5,"""['src\\java\\org\\apache\\poi\\hssf\\record'"
Sanity,0.6,0.1,10,4,1.0,0,0.91013442624,0.91013442624,10,10,1,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.1,10,5,1.0,0,0.878617500904,0.878617500904,11,19,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.1,10,6,1.0,1,0.880908028131,0.477061916347,5,11,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.1,10,7,1.0,1,0.850949660365,0.455856743904,11,17,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf'"
Sanity,0.6,0.1,10,8,1.0,0,0.842261956974,0.842261956974,11,17,2,5,"""['src\\testcases\\org\\apache\\poi\\ss'"
Sanity,0.6,0.1,10,9,1.0,0,0.886981488075,0.886981488075,11,19,1,5,"""['src\\scratchpad'"
Sanity,0.6,0.1,10,10,1.0,0,0.917501501193,0.917501501193,11,17,1,5,"""['src\\scratchpad\\src\\org'"
Sanity,0.6,0.1,10,11,1.0,1,0.879844523163,0.468811872481,7,15,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.1,10,12,1.0,0,0.953729433555,0.953729433555,11,8,1,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf'"
Sanity,0.6,0.1,10,13,1.0,0,0.947360476102,0.947360476102,11,17,2,5,"""['src\\java\\org\\apache\\poi\\ss\\usermodel'"
Sanity,0.6,0.1,10,14,1.0,0,0.975804838969,0.975804838969,3,4,1,5,"""['src\\scratchpad\\testcases\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.1,10,15,1.0,0,0.889998011791,0.889998011791,11,19,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\usermodel'"
Sanity,0.6,0.1,10,16,1.0,0,1.0,1.0,1,1,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.1,10,17,1.0,0,0.321592011355,0.321592011355,10,19,1,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xslf'"
Sanity,0.6,0.1,10,18,1.0,0,0.907941554113,0.907941554113,11,11,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.1,10,19,0.791666666667,1,0.940916974051,0.494984758947,8,6,2,5,"""['src\\java\\org\\apache\\poi\\ss\\formula\\constant'"
Sanity,0.6,0.2,10,0,1.0,1,0.771682746204,0.430607499394,11,15,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.2,10,1,1.0,0,0.570967546533,0.570967546533,11,17,1,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf\\converter'"
Sanity,0.6,0.2,10,2,1.0,0,0.785452127776,0.785452127776,11,10,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf\\streaming'"
Sanity,0.6,0.2,10,3,1.0,0,0.628713226393,0.628713226393,11,14,2,5,"""['src\\java\\org\\apache\\poi\\hssf\\record'"
Sanity,0.6,0.2,10,4,1.0,0,0.817709922431,0.817709922431,10,10,1,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.2,10,5,1.0,0,0.740188859499,0.740188859499,11,19,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.2,10,6,1.0,1,0.794548068348,0.45588206731,5,11,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.2,10,7,1.0,1,0.743998479822,0.419619828225,11,17,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf'"
Sanity,0.6,0.2,10,8,1.0,0,0.750243191214,0.750243191214,11,17,2,5,"""['src\\testcases\\org\\apache\\poi\\ss'"
Sanity,0.6,0.2,10,9,1.0,0,0.752308299002,0.752308299002,11,19,1,5,"""['src\\scratchpad'"
Sanity,0.6,0.2,10,10,1.0,0,0.808316752015,0.808316752015,11,17,1,5,"""['src\\scratchpad\\src\\org'"
Sanity,0.6,0.2,10,11,1.0,1,0.79377274647,0.443840707534,7,15,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.2,10,12,1.0,0,0.883277740349,0.883277740349,11,8,1,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf'"
Sanity,0.6,0.2,10,13,1.0,0,0.90828430944,0.90828430944,11,17,2,5,"""['src\\java\\org\\apache\\poi\\ss\\usermodel'"
Sanity,0.6,0.2,10,14,1.0,0,0.917120841743,0.917120841743,3,4,1,5,"""['src\\scratchpad\\testcases\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.2,10,15,1.0,0,0.705237657507,0.705237657507,11,19,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\usermodel'"
Sanity,0.6,0.2,10,16,1.0,0,1.0,1.0,1,1,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.2,10,17,0.75,1,0.198914543091,0.198914543091,10,19,1,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xslf'"
Sanity,0.6,0.2,10,18,1.0,0,0.801991064918,0.801991064918,11,11,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.2,10,19,0.791666666667,1,0.88330054146,0.483617038677,8,6,2,5,"""['src\\java\\org\\apache\\poi\\ss\\formula\\constant'"
uniform,0,0,20,0,0.693049515887,0.346524757944,0.535625,15,21,25,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
uniform,0,0,20,1,0.611731714719,0.226567301821,0.816666666667,3,21,46,3,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf\\converter'"
uniform,0,0,20,2,0.146159943812,0.0974399625413,0.287037037037,11,21,27,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf\\streaming'"
uniform,0,0,20,3,0.737706462905,0.368853231452,0.528091397849,3,20,31,4,5,"""['src\\java\\org\\apache\\poi\\hssf\\record'"
uniform,0,0,20,4,0.809357686931,0.423949264687,0.708333333333,2,19,15,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
uniform,0,0,20,5,0.58720067787,0.58720067787,1.0,0,21,29,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
uniform,0,0,20,6,0.665054431698,0.443369621132,0.697245564893,19,21,34,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xwpf\\extractor'"
uniform,0,0,20,7,0.70176485477,0.385722906607,1.0,3,21,34,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf'"
uniform,0,0,20,8,0.541952027303,0.270976013651,0.588141025641,6,21,39,4,5,"""['src\\testcases\\org\\apache\\poi\\ss'"
uniform,0,0,20,9,0.6662912061,0.33314560305,0.517173423423,36,21,48,2,5,"""['src\\scratchpad'"
uniform,0,0,20,10,0.592480064936,0.592480064936,1.0,0,21,27,1,5,"""['src\\scratchpad\\src\\org'"
uniform,0,0,20,11,0.178636532056,0.178636532056,0.666666666667,1,21,40,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hmef'"
uniform,0,0,20,12,0.892091635419,0.44604581771,0.540064102564,12,21,24,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf'"
uniform,0,0,20,13,0.81682470025,0.408412350125,0.596982758621,6,21,29,4,5,"""['src\\java\\org\\apache\\poi\\ss\\usermodel'"
uniform,0,0,20,14,0.894669261793,0.894669261793,1.0,0,5,6,1,5,"""['src\\scratchpad\\testcases\\org\\apache\\poi\\hmef'"
uniform,0,0,20,15,0.589030580306,0.589030580306,1.0,0,16,25,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\usermodel'"
uniform,0,0,20,16,0.752047324524,0.501364883016,0.753472222222,4,14,16,3,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\extractor'"
uniform,0,0,20,17,0.44218550167,0.44218550167,0.708333333333,2,20,58,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xslf'"
uniform,0,0,20,18,0.877674780622,0.347923777613,1.0,0,21,52,3,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
uniform,0,0,20,19,0.144114127976,0.0960760853174,0.340038314176,5,21,29,3,5,"""['src\\java\\org\\apache\\poi\\ss\\formula\\constant'"
randomForest,0,0,20,0,0.98857704753,0.494288523765,0.535625,15,21,25,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
randomForest,0,0,20,1,0.972484641618,0.327378932994,0.763888888889,1,21,46,3,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf\\converter'"
randomForest,0,0,20,2,0.455827159603,0.303884773068,0.314814814815,11,21,27,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf\\streaming'"
randomForest,0,0,20,3,0.504555376949,0.252277688475,0.528091397849,3,20,31,4,5,"""['src\\java\\org\\apache\\poi\\hssf\\record'"
randomForest,0,0,20,4,0.973581223786,0.489212455747,0.708333333333,2,19,15,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
randomForest,0,0,20,5,0.869360057046,0.869360057046,1.0,0,21,29,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
randomForest,0,0,20,6,0.517611219264,0.345074146176,0.502801120448,19,21,34,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xwpf\\extractor'"
randomForest,0,0,20,7,0.963481251568,0.481793201342,0.613095238095,8,21,34,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf'"
randomForest,0,0,20,8,0.832161711481,0.41608085574,0.588141025641,6,21,39,4,5,"""['src\\testcases\\org\\apache\\poi\\ss'"
randomForest,0,0,20,9,0.949482370648,0.474741185324,0.517173423423,36,21,48,2,5,"""['src\\scratchpad'"
randomForest,0,0,20,10,0.729844370588,0.729844370588,1.0,0,21,27,1,5,"""['src\\scratchpad\\src\\org'"
randomForest,0,0,20,11,0.713817770606,0.713817770606,1.0,0,21,40,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hmef'"
randomForest,0,0,20,12,0.499641346685,0.249820673342,0.373397435897,12,21,24,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf'"
randomForest,0,0,20,13,0.874712028847,0.437356014424,0.596982758621,6,21,29,4,5,"""['src\\java\\org\\apache\\poi\\ss\\usermodel'"
randomForest,0,0,20,14,0.497329385821,0.497329385821,0.666666666667,2,5,6,1,5,"""['src\\scratchpad\\testcases\\org\\apache\\poi\\hmef'"
randomForest,0,0,20,15,0.458084228473,0.458084228473,0.666666666667,2,16,25,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\usermodel'"
randomForest,0,0,20,16,0.857624503322,0.571749668881,0.753472222222,4,14,16,3,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\extractor'"
randomForest,0,0,20,17,0.688527555548,0.688527555548,1.0,0,20,58,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xslf'"
randomForest,0,0,20,18,0.997399982507,0.333184976912,0.753703703704,7,21,52,3,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
randomForest,0,0,20,19,0.248558209569,0.165705473046,0.340038314176,5,21,29,3,5,"""['src\\java\\org\\apache\\poi\\ss\\formula\\constant'"
Sanity,0.6,0.0,20,0,0.535625,15,0.994655781233,0.497327890617,21,25,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.0,20,1,1.0,0,0.991517064524,0.456046608777,21,46,3,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf\\converter'"
Sanity,0.6,0.0,20,2,0.314814814815,11,0.368795018724,0.245863345816,21,27,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf\\streaming'"
Sanity,0.6,0.0,20,3,0.632258064516,3,0.991268205714,0.495634102857,20,31,4,5,"""['src\\java\\org\\apache\\poi\\hssf\\record'"
Sanity,0.6,0.0,20,4,0.791666666667,1,0.992086743347,0.498511249159,19,15,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.0,20,5,1.0,0,0.995628494819,0.995628494819,21,29,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.0,20,6,0.697245564893,19,0.983901902948,0.655934601965,21,34,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.0,20,7,1.0,1,0.983509646067,0.497116819836,21,34,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf'"
Sanity,0.6,0.0,20,8,0.588141025641,6,0.997202923006,0.498601461503,21,39,4,5,"""['src\\testcases\\org\\apache\\poi\\ss'"
Sanity,0.6,0.0,20,9,0.517173423423,36,0.99741959159,0.498709795795,21,48,2,5,"""['src\\scratchpad'"
Sanity,0.6,0.0,20,10,1.0,0,0.993968483252,0.993968483252,21,27,1,5,"""['src\\scratchpad\\src\\org'"
Sanity,0.6,0.0,20,11,1.0,0,0.952153290557,0.952153290557,21,40,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.0,20,12,0.540064102564,12,0.999492698864,0.499746349432,21,24,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf'"
Sanity,0.6,0.0,20,13,0.596982758621,6,0.995305480186,0.497652740093,21,29,4,5,"""['src\\java\\org\\apache\\poi\\ss\\usermodel'"
Sanity,0.6,0.0,20,14,1.0,0,0.999823968454,0.999823968454,5,6,1,5,"""['src\\scratchpad\\testcases\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.0,20,15,1.0,0,0.997008897461,0.997008897461,16,25,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\usermodel'"
Sanity,0.6,0.0,20,16,0.753472222222,4,0.996235594429,0.664157062952,14,16,3,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.0,20,17,1.0,0,0.920061407639,0.920061407639,20,58,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xslf'"
Sanity,0.6,0.0,20,18,1.0,0,0.99146594931,0.457391948912,21,52,3,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.0,20,19,0.340038314176,5,0.466041745461,0.310694496974,21,29,3,5,"""['src\\java\\org\\apache\\poi\\ss\\formula\\constant'"
Sanity,0.6,0.1,20,0,0.535625,15,0.92406573158,0.46203286579,21,25,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.1,20,1,1.0,0,0.915186197964,0.423826687365,21,46,3,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf\\converter'"
Sanity,0.6,0.1,20,2,0.314814814815,11,0.356776507618,0.237851005079,21,27,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf\\streaming'"
Sanity,0.6,0.1,20,3,0.632258064516,3,0.918217458508,0.459108729254,20,31,4,5,"""['src\\java\\org\\apache\\poi\\hssf\\record'"
Sanity,0.6,0.1,20,4,0.791666666667,1,0.920713592854,0.484356439972,19,15,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.1,20,5,1.0,0,0.880678032407,0.880678032407,21,29,1,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.1,20,6,0.697245564893,19,0.866048286204,0.577365524136,21,34,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.1,20,7,1.0,1,0.857410821361,0.475069650228,21,34,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf'"
Sanity,0.6,0.1,20,8,0.588141025641,6,0.970227810708,0.485113905354,21,39,4,5,"""['src\\testcases\\org\\apache\\poi\\ss'"
Sanity,0.6,0.1,20,9,0.517173423423,36,0.911419571162,0.455709785581,21,48,2,5,"""['src\\scratchpad'"
Sanity,0.6,0.1,20,10,1.0,0,0.884644102861,0.884644102861,21,27,1,5,"""['src\\scratchpad\\src\\org'"
Sanity,0.6,0.1,20,11,1.0,0,0.691708394935,0.691708394935,21,40,2,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.1,20,12,0.540064102564,12,0.976928913364,0.488464456682,21,24,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf'"
Sanity,0.6,0.1,20,13,0.596982758621,6,0.952792603238,0.476396301619,21,29,4,5,"""['src\\java\\org\\apache\\poi\\ss\\usermodel'"
Sanity,0.6,0.1,20,14,1.0,0,0.976962213579,0.976962213579,5,6,1,5,"""['src\\scratchpad\\testcases\\org\\apache\\poi\\hmef'"
Sanity,0.6,0.1,20,15,1.0,0,0.880182236897,0.880182236897,16,25,1,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\usermodel'"
Sanity,0.6,0.1,20,16,0.753472222222,4,0.961302331274,0.640868220849,14,16,3,5,"""['src\\ooxml\\testcases\\org\\apache\\poi\\xwpf\\extractor'"
Sanity,0.6,0.1,20,17,1.0,0,0.653591732861,0.653591732861,20,58,2,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xslf'"
Sanity,0.6,0.1,20,18,1.0,0,0.9195471877,0.438553789312,21,52,3,5,"""['src\\java\\org\\apache\\poi\\poifs\\filesystem'"
Sanity,0.6,0.1,20,19,0.340038314176,5,0.346808774081,0.231205849387,21,29,3,5,"""['src\\java\\org\\apache\\poi\\ss\\formula\\constant'"
Sanity,0.6,0.2,20,0,0.535625,15,0.832692120228,0.416346060114,21,25,2,5,"""['src\\scratchpad\\testcases\\org\\apache'"
Sanity,0.6,0.2,20,1,1.0,0,0.851598519867,0.396985776429,21,46,3,5,"""['src\\scratchpad\\src\\org\\apache\\poi\\hwpf\\converter'"
Sanity,0.6,0.2,20,2,0.314814814815,11,0.345516607213,0.230344404809,21,27,3,5,"""['src\\ooxml\\java\\org\\apache\\poi\\xssf\\streaming'"
