72,P,0.31
37,P,0.15
71,P,0.12
62,58,P,0.06
1,P,0.05
0,39,P,0.05
75,P,0.04
48,58,P,0.02
80,P,0.01
78,P,0.01
73,P,0.01
62,90,P,0.01
62,81,P,0.01
62,38,P,0.01
52,P,0.01
39,44,P,0.01
0,62,P,0.01
0,40,P,0.0
