2,P,0.45
44,P,0.05
41,P,0.05
3,53,P,0.04
3,39,P,0.04
3,26,P,0.04
26,39,P,0.04
26,1,P,0.04
45,P,0.02
42,P,0.02
18,P,0.02
6,26,P,0.01
50,P,0.01
5,26,P,0.01
3,52,P,0.01
3,16,P,0.01
26,57,P,0.01
26,35,P,0.01
26,33,P,0.01
26,32,P,0.01
26,31,P,0.01
26,30,P,0.01
26,29,P,0.01
25,26,P,0.01
22,P,0.01
20,26,P,0.01
17,26,P,0.01
15,26,P,0.01
10,26,P,0.0
