1,P,0.57
27,P,0.06
20,P,0.06
0,31,P,0.06
0,30,P,0.05
30,3,P,0.02
25,P,0.02
17,P,0.02
14,P,0.02
6,P,0.01
31,28,P,0.01
30,29,P,0.01
30,28,P,0.01
30,26,P,0.01
30,16,P,0.01
30,10,P,0.01
15,P,0.01
0,32,P,0.01
0,33,P,0.0
