34,1,P,0.12
34,90,P,0.05
34,78,P,0.05
34,112,P,0.05
34,92,P,0.04
34,103,P,0.04
34,99,P,0.03
34,97,P,0.03
34,88,P,0.03
34,80,P,0.03
34,70,P,0.03
34,67,P,0.03
34,60,P,0.03
34,2,P,0.03
34,111,P,0.03
34,98,P,0.02
34,93,P,0.02
34,86,P,0.02
34,83,P,0.02
34,59,P,0.02
34,116,P,0.02
34,113,P,0.02
34,110,P,0.02
34,101,P,0.02
34,100,P,0.02
34,96,P,0.01
34,95,P,0.01
34,94,P,0.01
34,91,P,0.01
34,89,P,0.01
34,87,P,0.01
34,85,P,0.01
34,84,P,0.01
34,82,P,0.01
34,81,P,0.01
34,79,P,0.01
34,77,P,0.01
34,69,P,0.01
34,66,P,0.01
34,56,P,0.01
34,109,P,0.01
34,107,P,0.01
34,106,P,0.01
34,105,P,0.01
34,104,P,0.01
34,102,P,0.01
3,P,0.0
