9,P,0.51
24,P,0.05
15,20,P,0.05
12,P,0.05
11,16,P,0.05
11,15,P,0.05
0,P,0.05
28,20,P,0.01
21,20,P,0.01
18,20,P,0.01
15,43,P,0.01
15,22,P,0.01
14,16,20,P,0.01
11,35,P,0.01
11,28,P,0.01
11,23,P,0.01
11,21,P,0.01
11,18,P,0.01
10,P,0.01
1,P,0.0
