0,P,0.77
29,27,P,0.06
7,27,P,0.03
24,P,0.02
2,27,1,P,0.02
11,27,1,P,0.02
8,P,0.01
5,P,0.01
2,27,6,P,0.01
2,27,26,P,0.01
16,P,0.01
11,27,26,P,0.01
11,21,27,P,0.0
