algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
randomForest,0,0,20,2,0.361666666667,0.118,10.0,14.0,17,5,4.0,14.0
randomForest,0,0,20,3,0,0,0,0,8,4,0,0
randomForest,0,0,20,4,0,0,0,0,17,4,0,0
randomForest,0,0,20,5,0,0,0,0,38,1,0,0
randomForest,0,0,20,6,0.47,0.415,17.0,21.0,62,2,4.0,21.0
randomForest,0,0,20,7,0,0,0,0,24,5,0,0
randomForest,0,0,20,8,0.78,0.78,17.0,21.0,57,2,4.0,21.0
randomForest,0,0,20,9,0,0,0,0,19,5,0,0
randomForest,0,0,20,10,0,0,0,0,38,1,0,0
randomForest,0,0,20,11,0,0,0,0,8,4,0,0
randomForest,0,0,20,12,0,0,0,0,6,4,0,0
randomForest,0,0,20,13,0,0,0,0,30,8,0,0
randomForest,0,0,20,14,0,0,0,0,37,1,0,0
randomForest,0,0,20,15,0,0,0,0,22,8,0,0
randomForest,0,0,20,16,0,0,0,0,18,2,0,0
randomForest,0,0,20,17,0,0,0,0,57,2,0,0
randomForest,0,0,20,18,0,0,0,0,17,6,0,0
randomForest,0,0,20,19,0.475,0.12,7.0,11.0,30,4,4.0,11.0
0.0,0.6,0.0,20,0,0,0,0,0,29,1,0,0
0.0,0.6,0.0,20,1,0.98,0.5825,1.0,5.0,10,4,4.0,5.0
0.0,0.6,0.0,20,2,0,0,0,0,17,5,0,0
0.0,0.6,0.0,20,3,0,0,0,0,8,4,0,0
0.0,0.6,0.0,20,4,0,0,0,0,17,4,0,0
0.0,0.6,0.0,20,5,0,0,0,0,38,1,0,0
0.0,0.6,0.0,20,6,0,0,0,0,62,2,0,0
0.0,0.6,0.0,20,7,0,0,0,0,24,5,0,0
0.0,0.6,0.0,20,8,0,0,0,0,57,2,0,0
0.0,0.6,0.0,20,9,0.975,0.31,12.0,16.0,19,5,4.0,16.0
0.0,0.6,0.0,20,10,0,0,0,0,38,1,0,0
0.0,0.6,0.0,20,11,0.99,0.5825,2.0,6.0,8,4,4.0,6.0
0.0,0.6,0.0,20,12,0.99,0.5725,2.0,6.0,6,4,4.0,6.0
0.0,0.6,0.0,20,13,0.97,0.265,13.0,17.0,30,8,4.0,17.0
0.0,0.6,0.0,20,14,0,0,0,0,37,1,0,0
0.0,0.6,0.0,20,15,0.97,0.22125,9.0,13.0,22,8,4.0,13.0
0.0,0.6,0.0,20,16,0,0,0,0,18,2,0,0
0.0,0.6,0.0,20,17,0,0,0,0,57,2,0,0
0.0,0.6,0.0,20,18,0.99,0.256666666667,11.0,15.0,17,6,4.0,15.0
0.0,0.6,0.0,20,19,0,0,0,0,30,4,0,0
0.1,0.6,0.1,20,0,0,0,0,0,29,1,0,0
0.1,0.6,0.1,20,1,0.803333333333,0.49,1.0,5.0,10,4,4.0,5.0
0.1,0.6,0.1,20,2,0.75,0.196,10.0,14.0,17,5,4.0,14.0
0.1,0.6,0.1,20,3,0,0,0,0,8,4,0,0
0.1,0.6,0.1,20,4,0.825,0.24,5.0,9.0,17,4,4.0,9.0
0.1,0.6,0.1,20,5,0,0,0,0,38,1,0,0
0.1,0.6,0.1,20,6,0.6,0.415,17.0,21.0,62,2,4.0,21.0
0.1,0.6,0.1,20,7,0.738333333333,0.196,14.0,18.0,24,5,4.0,18.0
0.1,0.6,0.1,20,8,0.616666666667,0.635,17.0,21.0,57,2,4.0,21.0
0.1,0.6,0.1,20,9,0.796666666667,0.278,12.0,16.0,19,5,4.0,16.0
0.1,0.6,0.1,20,10,0,0,0,0,38,1,0,0
0.1,0.6,0.1,20,11,0.96,0.61,2.0,6.0,8,4,4.0,6.0
0.1,0.6,0.1,20,12,0.993333333333,0.5925,2.0,6.0,6,4,4.0,6.0
0.1,0.6,0.1,20,13,0.906666666667,0.2475,13.0,17.0,30,8,4.0,17.0
0.1,0.6,0.1,20,14,0.59,0.59,16.0,20.0,37,1,4.0,20.0
0.1,0.6,0.1,20,15,0.843333333333,0.195,9.0,13.0,22,8,4.0,13.0
0.1,0.6,0.1,20,16,0,0,0,0,18,2,0,0
0.1,0.6,0.1,20,17,0,0,0,0,57,2,0,0
0.1,0.6,0.1,20,18,0.93,0.26,11.0,15.0,17,6,4.0,15.0
0.1,0.6,0.1,20,19,0,0,0,0,30,4,0,0
0.2,0.6,0.2,20,0,0.66,0.66,17.0,21.0,29,1,4.0,21.0
0.2,0.6,0.2,20,1,0.64,0.38,1.0,5.0,10,4,4.0,5.0
0.2,0.6,0.2,20,2,0.61,0.182,10.0,14.0,17,5,4.0,14.0
0.2,0.6,0.2,20,3,0.796666666667,0.235,2.0,4.0,8,4,2.0,4.0
0.2,0.6,0.2,20,4,0.73,0.235,5.0,9.0,17,4,4.0,9.0
0.2,0.6,0.2,20,5,0.67,0.67,17.0,21.0,38,1,4.0,21.0
0.2,0.6,0.2,20,6,0.47,0.375,17.0,21.0,62,2,4.0,21.0
0.2,0.6,0.2,20,7,0.601666666667,0.18,14.0,18.0,24,5,4.0,18.0
0.2,0.6,0.2,20,8,0.475,0.51,17.0,21.0,57,2,4.0,21.0
0.2,0.6,0.2,20,9,0.676666666667,0.248,12.0,16.0,19,5,4.0,16.0
0.2,0.6,0.2,20,10,0,0,0,0,38,1,0,0
0.2,0.6,0.2,20,11,0.93,0.5425,2.0,6.0,8,4,4.0,6.0
0.2,0.6,0.2,20,12,0.958333333333,0.54,2.0,6.0,6,4,4.0,6.0
0.2,0.6,0.2,20,13,0.843333333333,0.22125,13.0,17.0,30,8,4.0,17.0
0.2,0.6,0.2,20,14,0.31,0.31,16.0,20.0,37,1,4.0,20.0
0.2,0.6,0.2,20,15,0.778333333333,0.1925,9.0,13.0,22,8,4.0,13.0
0.2,0.6,0.2,20,16,0,0,0,0,18,2,0,0
0.2,0.6,0.2,20,17,0.616666666667,0.345,17.0,21.0,57,2,4.0,21.0
0.2,0.6,0.2,20,18,0.89,0.265,11.0,15.0,17,6,4.0,15.0
0.2,0.6,0.2,20,19,0.641666666667,0.19,7.0,11.0,30,4,4.0,11.0
uniform,0,0,30,0,0.13,0.13,27.0,31.0,34,1,4.0,31.0
uniform,0,0,30,1,0.37,0.148,27.0,31.0,19,5,4.0,31.0
uniform,0,0,30,2,0.64,0.16,10.0,14.0,17,5,4.0,14.0
uniform,0,0,30,3,0.748333333333,0.21,2.0,4.0,8,4,2.0,4.0
uniform,0,0,30,4,0.741666666667,0.2225,5.0,9.0,17,4,4.0,9.0
uniform,0,0,30,5,0.48,0.48,27.0,31.0,52,1,4.0,31.0
uniform,0,0,30,6,0.35,0.255,21.0,25.0,79,2,4.0,25.0
uniform,0,0,30,7,0.555,0.136,14.0,18.0,24,5,4.0,18.0
uniform,0,0,30,8,0.201666666667,0.21,20.0,24.0,62,2,4.0,24.0
uniform,0,0,30,9,0.59,0.15,12.0,16.0,19,5,4.0,16.0
uniform,0,0,30,10,0,0,0,0,38,1,0,0
uniform,0,0,30,11,0,0,0,0,15,5,0,0
uniform,0,0,30,12,0,0,0,0,11,5,0,0
uniform,0,0,30,13,0.345,0.08625,13.0,17.0,30,8,4.0,17.0
uniform,0,0,30,14,0.2,0.2,16.0,20.0,37,1,4.0,20.0
uniform,0,0,30,15,0.755,0.145,9.0,13.0,22,8,4.0,13.0
uniform,0,0,30,16,0,0,0,0,26,2,0,0
uniform,0,0,30,17,0.583333333333,0.31,27.0,31.0,80,2,4.0,31.0
uniform,0,0,30,18,0.86,0.186666666667,11.0,15.0,17,6,4.0,15.0
uniform,0,0,30,19,0.571666666667,0.1575,7.0,11.0,30,4,4.0,11.0
randomForest,0,0,30,0,0,0,0,0,34,1,0,0
randomForest,0,0,30,1,0,0,0,0,19,5,0,0
randomForest,0,0,30,2,0.365,0.12,10.0,14.0,17,5,4.0,14.0
randomForest,0,0,30,3,0,0,0,0,8,4,0,0
randomForest,0,0,30,4,0,0,0,0,17,4,0,0
randomForest,0,0,30,5,0,0,0,0,52,1,0,0
randomForest,0,0,30,6,0.41,0.36,21.0,25.0,79,2,4.0,25.0
randomForest,0,0,30,7,0,0,0,0,24,5,0,0
randomForest,0,0,30,8,0.795,0.795,20.0,24.0,62,2,4.0,24.0
randomForest,0,0,30,9,0,0,0,0,19,5,0,0
randomForest,0,0,30,10,0,0,0,0,38,1,0,0
randomForest,0,0,30,11,0,0,0,0,15,5,0,0
randomForest,0,0,30,12,0,0,0,0,11,5,0,0
randomForest,0,0,30,13,0,0,0,0,30,8,0,0
randomForest,0,0,30,14,0,0,0,0,37,1,0,0
randomForest,0,0,30,15,0,0,0,0,22,8,0,0
randomForest,0,0,30,16,0,0,0,0,26,2,0,0
randomForest,0,0,30,17,0,0,0,0,80,2,0,0
randomForest,0,0,30,18,0,0,0,0,17,6,0,0
randomForest,0,0,30,19,0.475,0.12,7.0,11.0,30,4,4.0,11.0
0.0,0.6,0.0,30,0,0,0,0,0,34,1,0,0
0.0,0.6,0.0,30,1,0,0,0,0,19,5,0,0
0.0,0.6,0.0,30,2,0,0,0,0,17,5,0,0
0.0,0.6,0.0,30,3,0,0,0,0,8,4,0,0
0.0,0.6,0.0,30,4,0,0,0,0,17,4,0,0
0.0,0.6,0.0,30,5,0,0,0,0,52,1,0,0
0.0,0.6,0.0,30,6,0,0,0,0,79,2,0,0
0.0,0.6,0.0,30,7,0,0,0,0,24,5,0,0
0.0,0.6,0.0,30,8,0,0,0,0,62,2,0,0
0.0,0.6,0.0,30,9,0.96,0.316,12.0,16.0,19,5,4.0,16.0
0.0,0.6,0.0,30,10,0,0,0,0,38,1,0,0
0.0,0.6,0.0,30,11,0,0,0,0,15,5,0,0
0.0,0.6,0.0,30,12,0,0,0,0,11,5,0,0
0.0,0.6,0.0,30,13,0.99,0.26875,13.0,17.0,30,8,4.0,17.0
0.0,0.6,0.0,30,14,0,0,0,0,37,1,0,0
0.0,0.6,0.0,30,15,0.96,0.22375,9.0,13.0,22,8,4.0,13.0
0.0,0.6,0.0,30,16,0,0,0,0,26,2,0,0
0.0,0.6,0.0,30,17,0,0,0,0,80,2,0,0
0.0,0.6,0.0,30,18,0.99,0.265,11.0,15.0,17,6,4.0,15.0
0.0,0.6,0.0,30,19,0,0,0,0,30,4,0,0
0.1,0.6,0.1,30,0,0.46,0.46,27.0,31.0,34,1,4.0,31.0
0.1,0.6,0.1,30,1,0,0,0,0,19,5,0,0
0.1,0.6,0.1,30,2,0.743333333333,0.198,10.0,14.0,17,5,4.0,14.0
0.1,0.6,0.1,30,3,0,0,0,0,8,4,0,0
0.1,0.6,0.1,30,4,0.756666666667,0.2425,5.0,9.0,17,4,4.0,9.0
0.1,0.6,0.1,30,5,0,0,0,0,52,1,0,0
0.1,0.6,0.1,30,6,0.57,0.43,21.0,25.0,79,2,4.0,25.0
0.1,0.6,0.1,30,7,0.733333333333,0.194,14.0,18.0,24,5,4.0,18.0
0.1,0.6,0.1,30,8,0.636666666667,0.65,20.0,24.0,62,2,4.0,24.0
0.1,0.6,0.1,30,9,0.778333333333,0.282,12.0,16.0,19,5,4.0,16.0
0.1,0.6,0.1,30,10,0,0,0,0,38,1,0,0
0.1,0.6,0.1,30,11,0,0,0,0,15,5,0,0
0.1,0.6,0.1,30,12,0,0,0,0,11,5,0,0
0.1,0.6,0.1,30,13,0.926666666667,0.25,13.0,17.0,30,8,4.0,17.0
0.1,0.6,0.1,30,14,0.58,0.58,16.0,20.0,37,1,4.0,20.0
0.1,0.6,0.1,30,15,0.84,0.1925,9.0,13.0,22,8,4.0,13.0
0.1,0.6,0.1,30,16,0,0,0,0,26,2,0,0
0.1,0.6,0.1,30,17,0,0,0,0,80,2,0,0
0.1,0.6,0.1,30,18,0.918333333333,0.268333333333,11.0,15.0,17,6,4.0,15.0
0.1,0.6,0.1,30,19,0,0,0,0,30,4,0,0
0.2,0.6,0.2,30,0,0.18,0.18,27.0,31.0,34,1,4.0,31.0
0.2,0.6,0.2,30,1,0,0,0,0,19,5,0,0
0.2,0.6,0.2,30,2,0.623333333333,0.182,10.0,14.0,17,5,4.0,14.0
0.2,0.6,0.2,30,3,0.743333333333,0.2275,2.0,4.0,8,4,2.0,4.0
0.2,0.6,0.2,30,4,0.69,0.23,5.0,9.0,17,4,4.0,9.0
0.2,0.6,0.2,30,5,0.62,0.62,27.0,31.0,52,1,4.0,31.0
0.2,0.6,0.2,30,6,0.47,0.39,21.0,25.0,79,2,4.0,25.0
0.2,0.6,0.2,30,7,0.603333333333,0.182,14.0,18.0,24,5,4.0,18.0
0.2,0.6,0.2,30,8,0.458333333333,0.5,20.0,24.0,62,2,4.0,24.0
0.2,0.6,0.2,30,9,0.625,0.226,12.0,16.0,19,5,4.0,16.0
0.2,0.6,0.2,30,10,0,0,0,0,38,1,0,0
0.2,0.6,0.2,30,11,0.863333333333,0.392,27.0,31.0,15,5,4.0,31.0
0.2,0.6,0.2,30,12,0,0,0,0,11,5,0,0
0.2,0.6,0.2,30,13,0.856666666667,0.2275,13.0,17.0,30,8,4.0,17.0
0.2,0.6,0.2,30,14,0.32,0.32,16.0,20.0,37,1,4.0,20.0
0.2,0.6,0.2,30,15,0.786666666667,0.19625,9.0,13.0,22,8,4.0,13.0
0.2,0.6,0.2,30,16,0,0,0,0,26,2,0,0
0.2,0.6,0.2,30,17,0.646666666667,0.37,27.0,31.0,80,2,4.0,31.0
0.2,0.6,0.2,30,18,0.876666666667,0.251666666667,11.0,15.0,17,6,4.0,15.0
0.2,0.6,0.2,30,19,0.643333333333,0.195,7.0,11.0,30,4,4.0,11.0
uniform,0,0,40,0,0.13,0.13,34.0,40.0,41,1,6.0,40.0
uniform,0,0,40,1,0.38,0.152,32.0,38.0,24,5,6.0,38.0
uniform,0,0,40,2,0.62,0.156,8.0,14.0,17,5,6.0,14.0
uniform,0,0,40,3,0,0,0,0,8,4,0,0
uniform,0,0,40,4,0.75,0.22,3.0,9.0,17,4,6.0,9.0
uniform,0,0,40,5,0.47,0.47,34.0,40.0,57,1,6.0,40.0
uniform,0,0,40,6,0.345,0.255,19.0,25.0,79,2,6.0,25.0
uniform,0,0,40,7,0.478333333333,0.126,12.0,18.0,24,5,6.0,18.0
uniform,0,0,40,8,0.211666666667,0.225,18.0,24.0,62,2,6.0,24.0
uniform,0,0,40,9,0.61,0.168,10.0,16.0,19,5,6.0,16.0
uniform,0,0,40,10,0,0,0,0,38,1,0,0
uniform,0,0,40,11,0,0,0,0,21,5,0,0
uniform,0,0,40,12,0,0,0,0,11,5,0,0
uniform,0,0,40,13,0.31,0.0775,11.0,17.0,30,8,6.0,17.0
uniform,0,0,40,14,0.2,0.2,14.0,20.0,37,1,6.0,20.0
uniform,0,0,40,15,0.73,0.13875,7.0,13.0,22,8,6.0,13.0
uniform,0,0,40,16,0.633333333333,0.32,29.0,35.0,27,2,6.0,35.0
uniform,0,0,40,17,0.498333333333,0.27,33.0,39.0,93,2,6.0,39.0
uniform,0,0,40,18,0.858333333333,0.185,9.0,15.0,17,6,6.0,15.0
