1,2,P,0.7746048247871365
0,P,0.18812502758540156
3,P,0.020817114268397822
2,12,P,0.003174609931623449
1,6,P,0.003174609931623449
1,8,P,0.0031746099316234478
2,9,P,0.0018812503300486634
2,10,P,0.0018812503300486634
1,4,P,0.0013392885644149686
5,P,7.194394707550303E-4
1,7,P,7.194018773940999E-4
1,11,P,3.22003447942336E-4
8,12,P,1.3010696467325543E-5
6,12,P,1.3010696467323491E-5
8,9,P,7.710042350122706E-6
8,10,P,7.710042350122706E-6
6,9,P,7.710042350122699E-6
6,10,P,7.710042350122699E-6
4,12,P,5.438973685861021E-6
7,12,P,2.9483684727093465E-6
11,12,P,1.3206390961062455E-6
