3,P,0.5399083623344751
0,17,P,0.053990836645034346
0,23,P,0.053990836644323324
0,13,P,0.05399083664432174
0,14,P,0.05399083647705781
8,P,0.0442292920972125
18,P,0.044229290231732145
16,P,0.044229290231732145
6,P,0.04422928754252136
0,7,P,0.01349770916124134
0,26,P,0.013497709160932238
0,10,P,0.013497709160932238
9,P,0.011849840404211784
0,12,P,0.007998642464691357
19,P,0.004531451572734465
0,22,P,0.0023380692268460206
