1,3,P,0.64
6,3,P,0.08
5,3,P,0.06
1,12,P,0.06
0,2,3,P,0.06
0,12,P,0.02
6,12,P,0.01
5,12,P,0.01
1,11,P,0.01
0,9,3,P,0.01
0,8,3,P,0.01
0,7,3,P,0.01
0,10,11,P,0.0
