0,P,0.81
9,P,0.02
8,P,0.02
2,P,0.02
13,6,P,0.02
12,6,P,0.02
12,14,P,0.02
1,6,P,0.02
1,14,P,0.02
5,P,0.01
3,6,P,0.01
1,10,P,0.0
