2,P,0.58
6,P,0.07
4,P,0.07
0,9,P,0.06
0,10,P,0.06
1,9,P,0.05
7,P,0.02
11,9,P,0.02
0,5,P,0.02
0,14,P,0.02
12,9,P,0.01
1,14,P,0.01
0,8,P,0.01
0,13,P,0.0
