3,P,0.33
23,1,P,0.08
0,14,P,0.08
0,23,P,0.06
0,13,P,0.06
0,17,P,0.05
5,23,P,0.03
5,17,P,0.03
5,13,P,0.03
23,13,P,0.03
2,13,P,0.03
15,13,P,0.03
23,4,P,0.02
0,7,P,0.02
0,26,P,0.02
0,10,P,0.02
8,P,0.01
6,P,0.01
5,14,4,P,0.01
5,14,11,P,0.01
24,13,P,0.01
23,25,P,0.01
20,13,P,0.01
18,P,0.01
16,P,0.01
0,12,P,0.01
0,22,P,0.0
