98,P,0.54
0,P,0.16
8,11,P,0.02
60,P,0.02
123,12,P,0.02
11,12,10,P,0.02
9,12,P,0.01
8,9,P,0.01
8,123,P,0.01
57,12,10,P,0.01
56,P,0.01
122,12,10,P,0.01
1,P,0.0
