4,P,0.16
0,P,0.07
7,P,0.04
5,P,0.04
40,P,0.04
39,P,0.04
33,P,0.04
26,P,0.04
8,P,0.02
51,P,0.02
50,P,0.02
46,P,0.02
45,P,0.02
41,P,0.02
37,P,0.02
35,P,0.02
34,P,0.02
27,P,0.02
24,P,0.02
17,P,0.02
14,P,0.02
9,P,0.01
6,P,0.01
56,P,0.01
55,P,0.01
54,P,0.01
53,P,0.01
52,P,0.01
49,P,0.01
48,P,0.01
47,P,0.01
44,P,0.01
43,P,0.01
42,P,0.01
38,P,0.01
36,P,0.01
32,P,0.01
31,P,0.01
3,P,0.01
29,P,0.01
28,P,0.01
23,P,0.01
22,P,0.01
21,P,0.01
20,P,0.01
2,P,0.01
19,P,0.01
18,P,0.01
16,P,0.01
15,P,0.01
13,P,0.01
11,P,0.01
10,P,0.01
1,P,0.01
12,P,0.0
