0,P,0.47
173,11,P,0.05
104,173,P,0.05
104,171,P,0.05
128,P,0.04
104,10,P,0.02
55,173,P,0.01
50,P,0.01
173,31,P,0.01
173,24,P,0.01
173,177,P,0.01
173,168,P,0.01
127,P,0.01
126,P,0.01
106,173,P,0.01
106,171,P,0.01
105,173,P,0.01
105,171,P,0.01
104,9,P,0.01
104,56,P,0.01
104,24,P,0.01
104,170,P,0.01
104,107,P,0.01
103,P,0.0
