1,2,P,0.7
0,3,2,P,0.06
10,P,0.04
1,7,P,0.04
1,6,P,0.04
0,8,2,P,0.04
11,2,P,0.03
0,5,2,P,0.02
3,4,2,P,0.01
3,2,9,P,0.01
0,3,7,P,0.01
0,3,6,P,0.0
