45,P,0.13
1,67,P,0.12
56,P,0.04
51,P,0.04
50,P,0.04
15,1,P,0.03
0,1,P,0.03
58,P,0.02
43,1,P,0.02
41,P,0.02
4,1,P,0.02
39,P,0.02
34,67,P,0.02
31,1,P,0.02
27,P,0.02
23,67,P,0.02
19,1,P,0.02
16,1,P,0.02
15,40,P,0.02
8,1,P,0.01
7,P,0.01
65,1,P,0.01
64,P,0.01
63,P,0.01
59,1,P,0.01
55,P,0.01
53,P,0.01
52,P,0.01
49,P,0.01
46,1,P,0.01
44,1,P,0.01
42,P,0.01
38,40,67,P,0.01
33,67,P,0.01
25,1,P,0.01
24,1,P,0.01
20,1,P,0.01
19,40,P,0.01
18,1,P,0.01
17,1,P,0.01
15,34,P,0.01
15,23,P,0.01
1,66,P,0.01
0,23,P,0.0
