0,P,0.57
9,P,0.06
8,P,0.06
3,6,P,0.06
2,P,0.06
1,14,P,0.06
1,6,P,0.05
5,P,0.02
7,6,P,0.01
7,14,P,0.01
13,6,P,0.01
12,6,P,0.01
12,14,P,0.01
1,10,P,0.0
