1,P,0.71
2,15,P,0.08
0,10,P,0.06
6,15,P,0.01
6,10,P,0.01
4,P,0.01
3,8,P,0.01
3,15,P,0.01
3,11,P,0.01
3,10,P,0.01
13,15,P,0.01
10,9,P,0.01
10,15,P,0.01
10,12,P,0.0
