0,1,P,0.4156458674842243
1,56,57,P,0.202831776368968
0,47,P,0.03577279169579745
0,48,P,0.021198696331468512
1,28,56,P,0.011490976191105182
1,29,56,P,0.009956381540664899
0,34,P,0.009584190687412194
1,54,56,P,0.008783568421848974
1,7,56,P,0.008783538897592732
0,35,P,0.008106514219044582
1,6,56,P,0.007858075844495145
1,26,56,P,0.007858073282351379
0,29,P,0.0074979040199999875
1,37,56,P,0.007108922392495319
1,53,56,P,0.007108910852428582
0,21,P,0.007023916021578105
0,16,P,0.007023916021577903
0,51,P,0.007023916021577805
0,7,P,0.006565169232432759
0,44,P,0.0065651692324286805
0,54,P,0.0065651692324283995
1,20,56,P,0.006490251577686521
1,36,56,P,0.006489838440049419
0,2,P,0.0061965539810598
1,30,56,P,0.005969702899133185
0,26,P,0.005838461936457684
0,55,P,0.0058384619364576645
0,6,P,0.005838461936457663
0,4,P,0.005543646276280703
0,3,P,0.0055436462762750655
0,50,P,0.005543646276273143
0,33,P,0.005543646276273143
0,13,P,0.005543646276273143
0,19,P,0.005543646276272917
1,5,56,P,0.005524029935735043
0,53,P,0.005256395183869635
0,37,P,0.005256395183869625
0,46,P,0.0050152592700019516
0,27,P,0.005015259270001938
0,52,P,0.005015259270001936
0,49,P,0.005015259270001936
0,8,P,0.0050152592700019195
0,20,P,0.004779740552794172
0,36,P,0.004779740552793156
0,23,P,0.004578861537038728
0,11,P,0.004578861537038728
0,32,P,0.004578861537038716
1,10,56,P,0.004515131969618786
0,40,P,0.004382266469082649
0,30,P,0.004382266469080226
0,31,P,0.004212348544935328
0,15,P,0.0042123485449338345
0,5,P,0.004045771528732617
0,18,P,0.0039001742182806307
0,17,P,0.003631086036757667
0,9,P,0.0033967383141034835
0,10,P,0.003288135813468952
45,P,0.0025139173008113954
12,P,0.0018576259146565164
14,P,0.0014115200311661995
43,P,8.704757814340276E-4
42,P,8.704757814340276E-4
41,P,3.9861342273400993E-4
39,P,3.3727354331956975E-4
38,P,3.3727354331956975E-4
25,P,2.879058745950281E-4
22,P,2.477249268072543E-4
24,P,2.1468924366930235E-4
