0,1,P,0.550347142981591
0,40,P,0.13758678569628854
0,30,P,0.04508443794629237
0,19,P,0.036862027200719426
0,46,P,0.031178695331309614
0,11,P,0.03117869527229772
0,27,P,0.027014883587436454
0,20,P,0.02701488358724852
0,45,P,0.02701488353967738
0,18,P,0.027014883520715724
0,31,P,0.027014883488316946
0,25,P,0.021321575794167776
36,P,0.0012116170768545441
0,41,P,8.072565353838062E-4
0,29,P,5.746972795648859E-4
33,P,4.8575303604874245E-4
32,P,4.8575303604874245E-4
0,14,P,4.463805737130852E-4
22,P,3.777514403937514E-4
0,5,P,3.6497058340181215E-4
0,38,P,3.649705833999644E-4
0,2,P,3.64970582669873E-4
0,23,P,3.0869995393327515E-4
0,6,P,3.0869995319106656E-4
0,43,P,3.0869995319106656E-4
0,28,P,3.0869995319106656E-4
0,39,P,3.086999529554267E-4
0,17,P,3.086999529554267E-4
0,4,P,3.0869995242714063E-4
1,31,47,P,2.7014849504192813E-4
1,45,47,P,2.7014823431071867E-4
1,18,47,P,2.701466595961049E-4
0,9,P,2.6747409492325266E-4
0,44,P,2.6747409492325266E-4
0,42,P,2.6747409492325266E-4
0,34,P,2.3596775066199064E-4
0,3,P,2.3596775044504537E-4
0,26,P,2.3596768400811958E-4
0,16,P,2.359676839423993E-4
0,13,P,2.359676839423993E-4
1,25,47,P,2.13214335783962E-4
0,15,P,2.1109087415320868E-4
0,7,P,1.9098348122913747E-4
0,8,P,1.7436523979297432E-4
1,47,48,P,5.448981612999413E-5
10,P,2.713237795333021E-5
12,P,1.754214311382594E-5
37,P,1.199620868172816E-5
35,P,6.329440994405151E-6
1,24,47,P,4.46065495059695E-6
1,5,47,P,3.649675138821059E-6
1,4,47,P,3.0869960149336607E-6
1,23,47,P,3.0869825494205823E-6
21,P,2.9659498047067356E-6
1,3,47,P,2.359672506216113E-6
1,8,47,P,1.7435790985431498E-6
