0,1,P,0.2316996995816424
1,56,57,P,0.15639729719448162
0,47,P,0.05792491133493694
0,48,P,0.03432588140893748
45,P,0.024830951739693942
12,P,0.01834850311995263
0,34,P,0.015519152111650813
14,P,0.013942139529485158
0,35,P,0.013126431992410795
0,29,P,0.012140943017522152
0,21,P,0.011373440357514846
0,16,P,0.011373440357514523
0,51,P,0.011373440357514364
0,7,P,0.010630616948248947
0,44,P,0.010630616948242345
0,54,P,0.010630616948241889
0,2,P,0.010033738573923116
0,26,P,0.009453899848734647
0,55,P,0.009453899848734616
0,6,P,0.009453899848734614
0,4,P,0.008976521087772341
0,3,P,0.008976521087763211
0,50,P,0.008976521087760099
0,33,P,0.008976521087760099
0,13,P,0.008976521087760099
0,19,P,0.008976521087759731
1,28,56,P,0.008860335646549826
43,P,0.008598032287054275
42,P,0.008598032287054275
0,53,P,0.008511391214759674
0,37,P,0.008511391214759656
0,46,P,0.008120933110476592
0,27,P,0.00812093311047657
0,52,P,0.008120933110476567
0,49,P,0.008120933110476567
0,8,P,0.00812093311047654
0,20,P,0.0077395706233665505
0,36,P,0.007739570623364907
1,29,56,P,0.007677057267222424
0,23,P,0.007414298296967423
0,11,P,0.007414298296967423
0,32,P,0.007414298296967402
0,40,P,0.007095962731292808
0,30,P,0.007095962731288886
0,31,P,0.006820823995290654
0,15,P,0.0068208239952882365
1,54,56,P,0.006772737415665359
1,7,56,P,0.006772714650426297
0,5,P,0.006551095007516018
0,18,P,0.006315337301764264
1,6,56,P,0.0060591187694016115
1,26,56,P,0.006059116793811953
0,17,P,0.00587961762999405
0,9,P,0.00550015126986978
1,37,56,P,0.005481469758116741
1,53,56,P,0.005481460859928896
0,10,P,0.00532429722209227
1,20,56,P,0.005004431864837179
1,36,56,P,0.005004113307207952
1,30,56,P,0.004603052910112625
1,5,56,P,0.00425940829901712
41,P,0.003937261842109024
1,10,56,P,0.0034814783421322527
39,P,0.003331383683361717
38,P,0.003331383683361717
25,P,0.0028437597670122666
22,P,0.002446876713201648
24,P,0.0021205702537880696
