algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0,0,0,0,23,3,0,0
uniform,0,0,10,1,0,0,0,0,15,4,0,0
uniform,0,0,10,2,0,0,0,0,15,3,0,0
uniform,0,0,10,3,0,0,0,0,26,3,0,0
uniform,0,0,10,4,0,0,0,0,16,3,0,0
uniform,0,0,10,5,0,0,0,0,35,3,0,0
uniform,0,0,10,6,0,0,0,0,8,1,0,0
uniform,0,0,10,7,0,0,0,0,24,3,0,0
uniform,0,0,10,8,0.145,0.145,2.0,10.0,7,2,2.0,10.0
uniform,0,0,10,9,0.805,0.303333333333,2.0,5.0,9,3,2.0,5.0
uniform,0,0,10,10,0.8,0.3,3.0,9.0,7,3,2.0,9.0
uniform,0,0,10,11,0.93,0.356666666667,1.0,9.0,7,3,2.0,9.0
uniform,0,0,10,12,0.765,0.405,1.0,8.0,8,2,2.0,8.0
uniform,0,0,10,13,0,0,0,0,25,2,0,0
randomForest,0,0,10,0,0.785,0.276666666667,1.0,11.0,23,3,2.0,11.0
randomForest,0,0,10,1,0,0,0,0,15,4,0,0
randomForest,0,0,10,2,0.085,0.04,2.0,10.0,15,3,2.0,10.0
randomForest,0,0,10,3,0,0,0,0,26,3,0,0
randomForest,0,0,10,4,0.525,0.333333333333,7.0,10.0,16,3,2.0,10.0
randomForest,0,0,10,5,0,0,0,0,35,3,0,0
randomForest,0,0,10,6,0,0,0,0,8,1,0,0
randomForest,0,0,10,7,0.02,0.00666666666667,0.0,11.0,24,3,2.0,11.0
randomForest,0,0,10,8,0.02,0.02,1.0,10.0,7,2,2.0,10.0
randomForest,0,0,10,9,0,0,0,0,9,3,0,0
randomForest,0,0,10,10,0.02,0.00666666666667,0.0,9.0,7,3,2.0,9.0
randomForest,0,0,10,11,0.98,0.326666666667,0.0,9.0,7,3,2.0,9.0
randomForest,0,0,10,12,0.99,0.495,0.0,8.0,8,2,2.0,8.0
randomForest,0,0,10,13,0,0,0,0,25,2,0,0
0.0,0.6,0.0,10,0,0,0,0,0,23,3,0,0
0.0,0.6,0.0,10,1,0.985,0.4925,6.0,10.0,15,4,2.0,10.0
0.0,0.6,0.0,10,2,0,0,0,0,15,3,0,0
0.0,0.6,0.0,10,3,0.96,0.403333333333,4.0,11.0,26,3,2.0,11.0
0.0,0.6,0.0,10,4,0,0,0,0,16,3,0,0
0.0,0.6,0.0,10,5,0.97,0.41,7.0,11.0,35,3,2.0,11.0
0.0,0.6,0.0,10,6,0.93,0.93,0.0,6.0,8,1,2.0,6.0
0.0,0.6,0.0,10,7,0,0,0,0,24,3,0,0
0.0,0.6,0.0,10,8,0.98,0.49,0.0,10.0,7,2,2.0,10.0
0.0,0.6,0.0,10,9,0,0,0,0,9,3,0,0
0.0,0.6,0.0,10,10,0,0,0,0,7,3,0,0
0.0,0.6,0.0,10,11,0,0,0,0,7,3,0,0
0.0,0.6,0.0,10,12,0.98,0.49,0.0,8.0,8,2,2.0,8.0
0.0,0.6,0.0,10,13,0.855,0.435,1.0,11.0,25,2,2.0,11.0
0.1,0.6,0.1,10,0,0,0,0,0,23,3,0,0
0.1,0.6,0.1,10,1,0,0,0,0,15,4,0,0
0.1,0.6,0.1,10,2,0,0,0,0,15,3,0,0
0.1,0.6,0.1,10,3,0,0,0,0,26,3,0,0
0.1,0.6,0.1,10,4,0,0,0,0,16,3,0,0
0.1,0.6,0.1,10,5,0,0,0,0,35,3,0,0
0.1,0.6,0.1,10,6,0,0,0,0,8,1,0,0
0.1,0.6,0.1,10,7,0,0,0,0,24,3,0,0
0.1,0.6,0.1,10,8,0.82,0.41,0.0,10.0,7,2,2.0,10.0
0.1,0.6,0.1,10,9,0,0,0,0,9,3,0,0
0.1,0.6,0.1,10,10,0,0,0,0,7,3,0,0
0.1,0.6,0.1,10,11,0,0,0,0,7,3,0,0
0.1,0.6,0.1,10,12,0.82,0.41,0.0,8.0,8,2,2.0,8.0
0.1,0.6,0.1,10,13,0.785,0.425,7.0,11.0,25,2,2.0,11.0
0.2,0.6,0.2,10,0,0,0,0,0,23,3,0,0
0.2,0.6,0.2,10,1,0,0,0,0,15,4,0,0
0.2,0.6,0.2,10,2,0,0,0,0,15,3,0,0
0.2,0.6,0.2,10,3,0,0,0,0,26,3,0,0
0.2,0.6,0.2,10,4,0,0,0,0,16,3,0,0
0.2,0.6,0.2,10,5,0,0,0,0,35,3,0,0
0.2,0.6,0.2,10,6,0,0,0,0,8,1,0,0
0.2,0.6,0.2,10,7,0,0,0,0,24,3,0,0
0.2,0.6,0.2,10,8,0.71,0.355,0.0,10.0,7,2,2.0,10.0
0.2,0.6,0.2,10,9,0,0,0,0,9,3,0,0
0.2,0.6,0.2,10,10,0,0,0,0,7,3,0,0
0.2,0.6,0.2,10,11,0.955,0.4,4.0,9.0,7,3,2.0,9.0
0.2,0.6,0.2,10,12,0.7,0.35,0.0,8.0,8,2,2.0,8.0
0.2,0.6,0.2,10,13,0,0,0,0,25,2,0,0
uniform,0,0,20,0,0,0,0,0,47,5,0,0
uniform,0,0,20,1,0,0,0,0,15,4,0,0
uniform,0,0,20,2,0.93,0.191666666667,10.0,21.0,37,6,4.0,21.0
uniform,0,0,20,3,0,0,0,0,42,6,0,0
uniform,0,0,20,4,0,0,0,0,45,4,0,0
uniform,0,0,20,5,0,0,0,0,78,5,0,0
uniform,0,0,20,6,0,0,0,0,29,2,0,0
uniform,0,0,20,7,0,0,0,0,41,6,0,0
uniform,0,0,20,8,0,0,0,0,11,4,0,0
uniform,0,0,20,9,0.83,0.31,1.0,5.0,9,3,4.0,5.0
uniform,0,0,20,10,0,0,0,0,19,5,0,0
uniform,0,0,20,11,0.95,0.356666666667,0.0,9.0,7,3,4.0,9.0
uniform,0,0,20,12,0.77,0.405,0.0,8.0,8,2,4.0,8.0
uniform,0,0,20,13,0,0,0,0,52,2,0,0
randomForest,0,0,20,0,0.77,0.164,2.0,21.0,47,5,4.0,21.0
randomForest,0,0,20,1,0,0,0,0,15,4,0,0
randomForest,0,0,20,2,0,0,0,0,37,6,0,0
randomForest,0,0,20,3,0,0,0,0,42,6,0,0
randomForest,0,0,20,4,0.425,0.2125,10.0,21.0,45,4,4.0,21.0
randomForest,0,0,20,5,0.855,0.342,4.0,21.0,78,5,4.0,21.0
randomForest,0,0,20,6,0,0,0,0,29,2,0,0
randomForest,0,0,20,7,0,0,0,0,41,6,0,0
randomForest,0,0,20,8,0,0,0,0,11,4,0,0
randomForest,0,0,20,9,0,0,0,0,9,3,0,0
randomForest,0,0,20,10,0,0,0,0,19,5,0,0
randomForest,0,0,20,11,0.99,0.656666666667,0.0,9.0,7,3,4.0,9.0
randomForest,0,0,20,12,0.995,0.5,0.0,8.0,8,2,4.0,8.0
