0,P,0.8415631374127267
13,P,0.12467601932781451
25,P,0.029084422095251028
18,P,0.0012344160329486587
8,P,5.207692673322159E-4
12,P,5.207692673322159E-4
10,P,5.207692673322159E-4
1,P,2.879645752005052E-4
3,P,1.8287645140991965E-4
28,P,1.8287645140991965E-4
2,P,1.8287645140991965E-4
15,P,1.8287645140991965E-4
27,P,1.26470449850195E-4
24,P,1.26470449850195E-4
14,P,1.26470449850195E-4
9,P,9.268574169087179E-5
7,P,9.268574169087179E-5
20,P,9.268574169087179E-5
11,19,P,8.332308321980286E-5
16,19,P,2.0830770799503406E-5
11,23,P,2.0830770765391983E-5
11,17,P,1.2344160466607662E-5
19,21,P,1.2344160466591397E-5
6,19,P,8.78798143435427E-6
11,22,P,8.787981413436481E-6
4,19,P,6.825826973919983E-6
5,11,P,6.8258269672056495E-6
16,23,P,5.207692701853178E-6
19,26,P,4.720484235418452E-6
21,23,P,3.0860391328333308E-6
16,22,P,2.196995358270255E-6
6,23,P,2.1770167062588748E-6
4,23,P,1.705565445854908E-6
23,26,P,1.1801210656448456E-6
17,26,P,6.993310018733325E-7
22,26,P,4.978635739898212E-7
5,26,P,3.8670207065413256E-7
