0,P,0.5099190910875301
2,175,P,0.0959031801675609
175,184,P,0.023975795041240658
72,175,P,0.007856388519585394
164,175,P,0.00785638851834274
91,P,0.0073174164595556585
74,175,P,0.005433181720934099
121,175,P,0.00543318169650456
152,175,P,0.0047075982517883926
11,175,P,0.0047075982517883926
136,175,P,0.004707598243315882
55,175,P,0.004153080217839811
142,175,P,0.004153080217839811
60,175,P,0.004153080212209914
8,175,P,0.0041530800498860865
44,175,P,0.0037154856220062557
124,175,P,0.0037154855998364866
159,175,P,0.0037154855818673552
84,175,P,0.00371548544039931
76,175,P,0.00371548544039931
49,175,P,0.00371548544039931
46,175,P,0.00371548544039931
150,175,P,0.00371548544039931
39,175,P,0.003361347954554562
151,175,P,0.003361347954554562
88,175,P,0.0033613479220604725
69,175,P,0.0033613479220604725
24,175,P,0.0033613479220604725
146,175,P,0.0033613479220604725
51,175,P,0.0033613479200407005
1,175,P,0.0033613479200407005
65,175,P,0.0030688636447909713
96,175,P,0.003068862452559004
43,175,P,0.003068862103505578
170,175,P,0.003068862103505578
141,175,P,0.003068862103505578
131,175,P,0.003068862103505578
108,175,P,0.003068862103505578
80,175,P,0.003068861694473127
75,175,P,0.003068861694473127
57,175,P,0.003068861694473127
52,175,P,0.003068861694473127
36,175,P,0.003068861694473127
139,175,P,0.003068861694473127
116,175,P,0.003068861694473127
140,175,P,0.0030688611024909875
144,175,P,0.0028232176427467623
4,175,P,0.002823217585347741
34,175,P,0.002823217585347741
127,175,P,0.002823217585347741
115,175,P,0.002823217585347741
104,175,P,0.002823217585347741
92,175,P,0.002823217232280737
79,175,P,0.002823217232280737
68,175,P,0.002823217232280737
66,175,P,0.002823217232280737
50,175,P,0.002823217232280737
27,175,P,0.002823217232280737
101,175,P,0.002823217232280737
70,175,P,0.002613990146230501
64,175,P,0.002613990146230501
38,175,P,0.002613990146230501
28,175,P,0.002613990146230501
167,175,P,0.002613990146230501
123,175,P,0.002613990146230501
114,175,P,0.002613990146230501
102,175,P,0.002613990146230501
9,175,P,0.0026139900892598682
169,175,P,0.0026139900892598682
133,175,P,0.0026139900892598682
33,175,P,0.002613990018181463
30,175,P,0.002613990018181463
163,175,P,0.002613990018181463
105,175,P,0.002613990018181463
175,176,P,0.00261398407338325
82,175,P,0.0024336415697338294
128,175,P,0.0024336415697338294
111,175,P,0.0024336415697338294
12,175,P,0.0024336412213523386
97,175,P,0.002433640909492141
6,175,P,0.002433640909492141
53,175,P,0.002433640909492141
3,175,P,0.002433640909492141
171,175,P,0.002433640909492141
168,175,P,0.002433640909492141
138,175,P,0.002433640909492141
112,175,P,0.002433640909492141
106,175,P,0.002433640909492141
94,175,P,0.0024336405405477888
73,175,P,0.0024336405405477888
132,175,P,0.0024336405405477888
10,175,P,0.0024336405405477888
37,175,P,0.002276576078782308
160,175,P,0.002276576078782308
174,175,P,0.0022765760775361014
126,175,P,0.0022765760775361014
145,175,P,0.002276576043071892
47,175,P,0.0022765756466168324
137,175,P,0.0022765756466168324
118,175,P,0.0022765756466168324
113,175,P,0.0022765756466168324
95,175,P,0.002138557583305685
161,175,P,0.002138557583305685
129,175,P,0.002138557560874271
7,175,P,0.002138556507853479
45,175,P,0.002138556507853479
40,175,P,0.002138556507853479
134,175,P,0.002138556507853479
130,175,P,0.002138556507853479
18,175,P,0.0021385554488778636
143,175,P,0.0021385554488778636
14,175,P,0.0021385554488778636
175,178,P,0.0021384824652363847
67,175,P,0.0020163053666528903
21,175,P,0.0020163053666528903
13,175,P,0.0020163053666528903
122,175,P,0.0020163053666528903
29,175,P,0.0020163032819651506
78,175,P,0.0019072949974820173
135,175,P,0.0019072859944422023
83,175,P,0.001907221111320609
81,175,P,0.001907221111320609
63,175,P,0.001907221111320609
5,175,P,0.001907221111320609
162,175,P,0.001907221111320609
125,175,P,0.001907221111320609
61,175,P,0.0018094590154518015
77,175,P,0.0017211810783283933
99,P,7.772138028075954E-4
180,P,7.772138028075954E-4
25,P,6.044092609130161E-4
165,P,6.044092609130161E-4
181,P,4.793030048473989E-4
166,P,4.793030048473989E-4
179,P,3.8649859880287386E-4
172,P,3.8649859880287386E-4
41,P,3.162022187668999E-4
26,P,3.162022187668999E-4
182,P,3.162022187668999E-4
98,P,2.6197983253963057E-4
62,P,2.6197983253963057E-4
42,P,2.6197983253963057E-4
100,P,2.6197983253963057E-4
23,P,2.194852692790252E-4
20,P,1.8571019000929084E-4
17,P,1.8571019000929084E-4
16,P,1.8571019000929084E-4
15,P,1.8571019000929084E-4
177,P,1.5852727180908224E-4
54,P,1.3640276309435467E-4
183,P,1.3640276309435467E-4
22,P,1.1821259338150902E-4
