0,1,P,0.67
0,9,P,0.06
5,1,6,P,0.05
14,P,0.04
2,1,P,0.03
0,18,P,0.03
0,12,P,0.03
0,10,P,0.02
16,P,0.01
15,P,0.01
0,11,P,0.01
11,2,P,0.0
