0,1,P,0.65
2,1,P,0.06
0,7,P,0.06
12,P,0.05
10,P,0.05
0,8,P,0.03
3,P,0.02
11,P,0.02
9,P,0.01
6,P,0.01
5,P,0.01
4,P,0.01
2,7,P,0.0
