0,1,P,0.75
0,35,P,0.04
0,21,P,0.04
0,16,P,0.04
0,3,15,P,0.03
1,25,P,0.02
34,P,0.01
24,P,0.01
18,P,0.01
0,3,22,P,0.01
0,3,17,P,0.01
0,3,13,P,0.01
0,3,12,P,0.01
0,14,15,P,0.01
0,14,17,P,0.0
