0,P,0.29
12,14,9,P,0.27
4,P,0.09
12,9,P,0.09
1,14,P,0.06
23,P,0.04
17,9,P,0.03
20,P,0.02
15,P,0.02
1,31,9,P,0.02
19,14,9,P,0.01
18,17,P,0.01
11,19,9,P,0.01
1,31,P,0.01
1,17,P,0.0
