algorithm,pBug,pValid,times,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0.713529411765,0.378725490196,6.0,10.3529411765,9.94117647059,2.23529411765,2.0,10.3529411765
randomForest,0,0,10,0.81137254902,0.455784313725,3.82352941176,10.3529411765,9.94117647059,2.23529411765,2.0,10.3529411765
0.0,0.6,0.0,10,0.951176470588,0.483137254902,2.17647058824,10.3529411765,9.94117647059,2.23529411765,2.0,10.3529411765
0.1,0.6,0.1,10,0.845098039216,0.445,3.82352941176,10.3529411765,9.94117647059,2.23529411765,2.0,10.3529411765
0.2,0.6,0.2,10,0.817156862745,0.481470588235,4.94117647059,10.3529411765,9.94117647059,2.23529411765,2.0,10.3529411765
uniform,0,0,20,0.700098039216,0.297598039216,10.3529411765,19.1176470588,18.9411764706,3.35294117647,4.0,19.1176470588
randomForest,0,0,20,0.740784313725,0.349950980392,10.2352941176,19.1176470588,18.9411764706,3.35294117647,4.0,19.1176470588
0.0,0.6,0.0,20,0.94862745098,0.383921568627,1.82352941176,19.1176470588,18.9411764706,3.35294117647,4.0,19.1176470588
0.1,0.6,0.1,20,0.84068627451,0.369362745098,6.17647058824,19.1176470588,18.9411764706,3.35294117647,4.0,19.1176470588
0.2,0.6,0.2,20,0.800882352941,0.375490196078,11.7647058824,19.1176470588,18.9411764706,3.35294117647,4.0,19.1176470588
uniform,0,0,30,0.708333333333,0.249147058824,14.8823529412,26.6470588235,26.3529411765,4.05882352941,4.0,26.6470588235
randomForest,0,0,30,0.734803921569,0.295215686275,17.8235294118,26.6470588235,26.3529411765,4.05882352941,4.0,26.6470588235
0.0,0.6,0.0,30,0.944607843137,0.332470588235,6.29411764706,26.6470588235,26.3529411765,4.05882352941,4.0,26.6470588235
0.1,0.6,0.1,30,0.847745098039,0.313137254902,11.0588235294,26.6470588235,26.3529411765,4.05882352941,4.0,26.6470588235
0.2,0.6,0.2,30,0.776666666667,0.308019607843,17.4117647059,26.6470588235,26.3529411765,4.05882352941,4.0,26.6470588235
uniform,0,0,40,0.68862745098,0.251431372549,17.0,29.2352941176,27.7058823529,4.05882352941,5.94117647059,29.2352941176
randomForest,0,0,40,0.729411764706,0.284333333333,17.0,29.2352941176,27.7058823529,4.05882352941,5.94117647059,29.2352941176
0.0,0.6,0.0,40,0.93931372549,0.345764705882,2.76470588235,29.2352941176,27.7058823529,4.05882352941,5.94117647059,29.2352941176
0.1,0.6,0.1,40,0.852156862745,0.325705882353,13.2941176471,29.2352941176,27.7058823529,4.05882352941,5.94117647059,29.2352941176
0.2,0.6,0.2,40,0.784705882353,0.312490196078,17.8823529412,29.2352941176,27.7058823529,4.05882352941,5.94117647059,29.2352941176
