0,P,0.77
5,6,P,0.06
10,P,0.03
1,6,3,P,0.03
1,6,12,P,0.02
8,6,P,0.01
7,6,P,0.01
4,6,3,P,0.01
4,6,2,P,0.01
4,6,12,P,0.01
11,6,3,P,0.01
11,6,2,P,0.01
11,6,12,P,0.01
1,6,2,P,0.01
9,6,12,P,0.0
