0,1,P,0.16
0,48,P,0.06
1,55,P,0.05
1,49,P,0.05
0,28,P,0.05
1,13,P,0.04
25,P,0.03
45,P,0.02
40,P,0.02
36,P,0.02
33,P,0.02
20,P,0.02
2,P,0.02
19,P,0.02
14,P,0.02
9,P,0.01
8,P,0.01
7,P,0.01
6,P,0.01
54,P,0.01
53,P,0.01
52,P,0.01
51,P,0.01
50,P,0.01
48,55,P,0.01
48,49,P,0.01
48,13,P,0.01
46,P,0.01
41,P,0.01
4,P,0.01
39,P,0.01
35,P,0.01
34,P,0.01
32,P,0.01
31,P,0.01
3,P,0.01
29,P,0.01
28,55,P,0.01
28,49,P,0.01
28,13,P,0.01
27,P,0.01
24,P,0.01
23,P,0.01
22,P,0.01
18,P,0.01
17,P,0.01
16,P,0.01
15,P,0.01
10,P,0.01
1,47,P,0.01
1,38,P,0.01
1,37,P,0.01
1,26,P,0.01
11,P,0.0
