1,P,0.36
0,11,P,0.34
11,10,P,0.08
11,14,P,0.07
13,14,P,0.05
11,16,P,0.03
15,P,0.02
11,2,P,0.02
9,P,0.01
13,6,10,P,0.01
13,16,P,0.01
0,13,16,P,0.0
