6,P,0.84
25,P,0.09
4,28,P,0.01
3,P,0.01
26,P,0.01
13,28,P,0.01
10,28,P,0.01
10,20,P,0.01
10,19,P,0.01
10,17,P,0.01
1,28,P,0.01
1,10,P,0.0
