9,6,P,0.18
2,6,P,0.18
10,6,P,0.17
10,1,P,0.16
11,6,P,0.14
10,3,P,0.1
10,17,P,0.03
2,9,3,P,0.02
2,9,1,P,0.02
10,16,P,0.01
19,P,0.0
