0,P,0.9496356249508008
10,P,0.03690144480650737
19,P,0.00277073343999426
22,24,P,0.002490847554206597
9,P,9.385622805008132E-4
8,P,7.994468401790326E-4
20,P,7.994467991691604E-4
18,P,6.891310607077888E-4
14,P,6.891310607077888E-4
6,24,P,6.227118885693485E-4
11,24,P,6.227118883888081E-4
5,P,6.001777856613991E-4
1,P,6.001777856613991E-4
21,P,5.274051451456641E-4
7,P,4.671127987592414E-4
12,22,P,1.668359546863883E-4
2,22,P,1.4111343635346646E-4
22,23,P,9.6495781955376E-5
3,22,P,8.730199000062112E-5
15,22,P,8.73017689200769E-5
4,22,P,7.969918985758008E-5
13,22,P,6.788780323710934E-5
16,22,P,6.319377853502417E-5
17,22,P,5.550421149517162E-5
