0,P,0.8983925352080968
5,7,P,0.017820573339625466
20,P,0.017086487213212417
8,P,0.017086487158389233
6,P,0.005598900128411671
29,P,0.005598900128411671
26,P,0.005598900128411671
7,23,P,0.0044551431886225455
7,13,P,0.004455143073340528
13,18,P,0.0026400849394252355
7,12,P,0.002640084939408784
23,30,P,0.0026400849393296124
1,P,0.002531331436904005
27,P,0.0025313314369040047
19,P,0.0025313314369040047
5,18,30,P,0.001960263067208375
22,P,0.0013597104542963027
13,23,P,8.727701003154256E-4
21,P,8.147471946814026E-4
24,P,5.267659182999895E-4
17,P,5.267659182999895E-4
12,18,30,P,2.904093432595545E-4
4,P,2.5721311538204144E-4
16,P,2.5721311538204144E-4
14,23,P,1.931369863322243E-4
13,14,P,1.9313698627137162E-4
28,P,1.900642228323638E-4
11,P,1.900642228323638E-4
10,P,1.900642228323638E-4
2,P,1.4442060783910127E-4
5,14,30,P,1.312976241280358E-4
9,P,1.123103482327742E-4
3,P,8.906330671060565E-5
25,P,5.875618326569159E-5
15,P,3.450836620009995E-5
