0,P,0.7897028747967969
22,P,0.0832889755022237
7,P,0.08328897523498521
16,P,0.027292131484702234
1,P,0.012339107471621022
9,11,13,P,8.412182983946082E-4
10,P,8.246433191582696E-4
21,P,7.039858057556618E-4
9,13,15,P,6.533938433436038E-4
8,P,2.702191236109132E-4
14,P,2.702191236109132E-4
9,12,13,P,2.3471808852429168E-4
20,P,1.2216938090713883E-4
9,13,23,P,7.897028792374702E-5
2,P,3.9322057522343246E-5
3,P,2.5423247696240225E-5
6,9,13,P,1.1699301876171363E-5
9,13,17,P,6.46924259191014E-6
9,13,18,P,5.2889177460312946E-6
4,9,23,P,1.9547100930630244E-7
