1,P,0.5643166707385944
0,6,P,0.11850650152177739
8,9,P,0.04079732019980103
6,9,P,0.04079732019979374
6,8,P,0.04079732019979374
9,10,P,0.04079732019797999
8,13,P,0.04079732019797999
0,10,13,P,0.024886365319513524
7,P,0.02048972517779067
3,6,P,0.010199330049876318
6,11,P,0.010199330045846744
9,12,P,0.010199330039402096
6,12,P,0.010199330039402096
4,P,0.0067140732611798044
12,13,P,0.006044047436877597
5,8,P,0.006044047435988908
2,P,0.003035514891479665
10,11,13,P,0.0021418593091271534
3,10,13,P,0.00214185930297947
5,12,P,8.954144348157172E-4
