0,1,2,4,P,0.4936031207842399
3,10,P,0.33125185971101484
3,6,P,0.04274422575904392
3,8,P,0.03949636607243538
0,1,2,10,P,0.021368534025739117
0,1,2,5,P,0.02136380838795629
0,1,2,7,P,0.019123040493052985
0,1,2,9,P,0.017282090390990486
0,1,2,6,P,0.00705484120703787
0,1,2,8,P,0.0067121131684891415
