0,1,2,4,P,0.9947719835896023
0,1,2,5,P,0.0010922868985209645
0,1,2,10,P,0.001092283249133764
0,1,2,7,P,9.238175565496351E-4
0,1,2,9,P,8.004309840865263E-4
3,10,P,6.652093497711584E-4
0,1,2,6,P,2.8367511487247644E-4
0,1,2,8,P,2.6746310964002916E-4
3,6,P,5.3825120429388935E-5
3,8,P,4.902502739363314E-5
