2,3,P,0.6185463109654621
0,1,3,P,0.3773132495499898
2,4,P,0.001502237549399679
2,5,P,0.0010694639687850852
0,1,4,P,9.163649050249757E-4
0,1,5,P,6.523730613381977E-4
