algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
0.1,0.6,0.1,20,9,0.77,0.266666666667,0.0,6.0,14,3,4.0,6.0
0.1,0.6,0.1,20,10,0.793333333333,0.553333333333,15.0,21.0,12,3,4.0,21.0
0.1,0.6,0.1,20,11,0.806666666667,0.3,1.0,8.0,12,3,4.0,8.0
0.1,0.6,0.1,20,12,0.85,0.283333333333,4.0,10.0,20,3,4.0,10.0
0.1,0.6,0.1,20,13,0,0,0,0,13,3,0,0
0.1,0.6,0.1,20,14,0,0,0,0,11,6,0,0
0.1,0.6,0.1,20,15,0.865,0.2275,3.0,15.0,16,4,4.0,15.0
0.1,0.6,0.1,20,16,0,0,0,0,27,4,0,0
0.1,0.6,0.1,20,17,0.79,0.276666666667,0.0,21.0,8,3,4.0,21.0
0.1,0.6,0.1,20,18,0,0,0,0,14,4,0,0
0.1,0.6,0.1,20,19,0.943333333333,0.5275,17.0,21.0,13,4,4.0,21.0
0.2,0.6,0.2,20,0,0,0,0,0,21,2,0,0
0.2,0.6,0.2,20,1,0.8,0.4,4.0,21.0,27,2,4.0,21.0
0.2,0.6,0.2,20,2,0,0,0,0,18,5,0,0
0.2,0.6,0.2,20,3,0.845,0.593333333333,3.0,21.0,12,3,4.0,21.0
0.2,0.6,0.2,20,4,0,0,0,0,62,2,0,0
0.2,0.6,0.2,20,5,0.71,0.71,9.0,21.0,15,1,4.0,21.0
0.2,0.6,0.2,20,6,0,0,0,0,16,3,0,0
0.2,0.6,0.2,20,7,0,0,0,0,13,2,0,0
0.2,0.6,0.2,20,8,0,0,0,0,20,5,0,0
0.2,0.6,0.2,20,9,0,0,0,0,14,3,0,0
0.2,0.6,0.2,20,10,0,0,0,0,12,3,0,0
0.2,0.6,0.2,20,11,0,0,0,0,12,3,0,0
0.2,0.6,0.2,20,12,0,0,0,0,20,3,0,0
0.2,0.6,0.2,20,13,0,0,0,0,13,3,0,0
0.2,0.6,0.2,20,14,0,0,0,0,11,6,0,0
0.2,0.6,0.2,20,15,0.77,0.2075,4.0,15.0,16,4,4.0,15.0
0.2,0.6,0.2,20,16,0,0,0,0,27,4,0,0
0.2,0.6,0.2,20,17,0.815,0.296666666667,1.0,21.0,8,3,4.0,21.0
0.2,0.6,0.2,20,18,0,0,0,0,14,4,0,0
0.2,0.6,0.2,20,19,0,0,0,0,13,4,0,0
uniform,0,0,30,0,0,0,0,0,39,2,0,0
uniform,0,0,30,1,0.85,0.425,6.0,22.0,27,2,4.0,22.0
uniform,0,0,30,2,0,0,0,0,18,5,0,0
uniform,0,0,30,3,0.836666666667,0.573333333333,13.0,31.0,15,3,4.0,31.0
uniform,0,0,30,4,0,0,0,0,68,2,0,0
uniform,0,0,30,5,0,0,0,0,32,3,0,0
