algorithm,pBug,pValid,times,index,precision,recall,auc,wasted,tests,files,bugged,bugsIDS,pack
Sanity,0.6,0.0,10,6,0.4375,7,0.997964479743,0.332654826581,6,16,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,10,7,0.791666666667,1,0.993003867275,0.498972092529,6,13,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.0,10,8,0.938095238095,2,0.989699039686,0.307621401575,11,11,5,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.0,10,9,0.769047619048,3,0.988894082207,0.332895037594,6,14,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.0,10,10,1.0,0,0.969701029603,0.969701029603,10,5,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.0,10,11,0.606481481481,7,0.994350357662,0.333099124801,8,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs'"
Sanity,0.6,0.0,10,12,0.711274509804,15,0.996436736455,0.332145578818,10,20,3,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.0,10,13,1.0,0,0.994966421546,0.458039586539,11,10,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.0,10,14,0.848484848485,0,1.0,0.333333333333,6,11,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.0,10,15,0.745454545455,8,0.990520051788,0.332057971094,11,11,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.0,10,16,0.85,2,0.97822318263,0.332020972862,11,15,3,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.0,10,17,0.916666666667,1,0.990286992908,0.497606896943,4,5,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.0,10,18,0.94375,2,0.989391707993,0.343528006574,10,8,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,10,19,1.0,0,0.969705247972,0.969705247972,11,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.1,10,0,1.0,0,0.804126867883,0.402063433942,11,12,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.1,10,1,1.0,0,0.89704025375,0.448520126875,11,16,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,10,2,0.795833333333,3,0.793581959322,0.243351331605,11,11,4,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.1,10,3,1.0,0,0.924667152422,0.924667152422,11,6,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.1,10,4,1.0,0,0.830385220538,0.830385220538,11,25,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.1,10,5,1.0,0,0.917780194087,0.917780194087,11,9,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.1,10,6,0.4375,7,0.909855404883,0.303285134961,6,16,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,10,7,0.791666666667,1,0.869003573649,0.4571535389,6,13,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.1,10,8,0.938095238095,2,0.90434136781,0.288513123359,11,11,5,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.1,10,9,0.769047619048,3,0.898951050978,0.32934543025,6,14,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.1,10,10,1.0,0,0.744975674574,0.744975674574,10,5,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.1,10,11,0.606481481481,7,0.882159945554,0.309383108969,8,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs'"
Sanity,0.6,0.1,10,12,0.711274509804,15,0.901938920796,0.300646306932,10,20,3,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.1,10,13,1.0,0,0.945897087869,0.442092154331,11,10,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.1,10,14,0.848484848485,0,1.0,0.333333333333,6,11,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.1,10,15,0.606565656566,8,0.874308344282,0.308746638303,11,11,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.1,10,16,0.85,2,0.823755493384,0.321172435897,11,15,3,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.1,10,17,0.916666666667,1,0.906801066913,0.477037528174,4,5,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.1,10,18,0.94375,2,0.888295510415,0.327978466433,10,8,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,10,19,1.0,0,0.752101792013,0.752101792013,11,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.2,10,0,1.0,0,0.682581907711,0.341290953855,11,12,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.2,10,1,1.0,0,0.788308838271,0.394154419136,11,16,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,10,2,0.771428571429,3,0.689996203061,0.235104893125,11,11,4,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.2,10,3,1.0,0,0.868610419022,0.868610419022,11,6,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.2,10,4,1.0,0,0.691232559253,0.691232559253,11,25,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.2,10,5,1.0,0,0.810520372941,0.810520372941,11,9,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.2,10,6,0.4375,7,0.748807860878,0.249602620293,6,16,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.2,10,7,0.708333333333,1,0.706735218002,0.386945526818,6,13,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.2,10,8,0.893095238095,2,0.841673946893,0.274264191431,11,11,5,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.2,10,9,0.769047619048,3,0.835518820609,0.326842073318,6,14,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.2,10,10,1.0,0,0.60572160808,0.60572160808,10,5,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.2,10,11,0.550925925926,7,0.725457614254,0.26479750037,8,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs'"
Sanity,0.6,0.2,10,12,0.516830065359,15,0.746254034386,0.248751344795,10,20,3,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.2,10,13,1.0,0,0.899316283382,0.426220451831,11,10,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.2,10,14,0.848484848485,0,1.0,0.333333333333,6,11,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.2,10,15,0.606565656566,8,0.746049005446,0.275437692775,11,11,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.2,10,16,0.85,2,0.732496445419,0.312683515989,11,15,3,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.2,10,17,0.916666666667,1,0.842223271521,0.461126768704,4,5,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.2,10,18,0.908333333333,2,0.798640470554,0.309092394458,10,8,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.2,10,19,1.0,0,0.623192507961,0.623192507961,11,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
uniform,0,0,20,0,0.589017822341,0.294508911171,0.75,1,21,21,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
uniform,0,0,20,1,0.915166566933,0.457583283466,1.0,0,21,27,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
uniform,0,0,20,2,0.638890489694,0.139394288741,0.469624819625,8,14,18,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
uniform,0,0,20,3,0.903000209291,0.602000139527,0.775,3,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\launch'"
uniform,0,0,20,4,0.268217081472,0.268217081472,0.613095238095,5,21,62,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
uniform,0,0,20,5,0.560267727944,0.560267727944,1.0,0,21,15,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
uniform,0,0,20,6,0.663605235523,0.221201745174,0.4375,7,6,16,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
uniform,0,0,20,7,0.643415128399,0.337026972124,0.633333333333,4,6,13,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
uniform,0,0,20,8,0.649938865884,0.141804843545,0.439523809524,7,16,20,5,5,"""['main\\org\\apache\\tools\\ant'"
uniform,0,0,20,9,0.858087869031,0.312031952518,0.769047619048,3,6,14,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
uniform,0,0,20,10,0.0905671514334,0.0603781009556,0.552777777778,3,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
uniform,0,0,20,11,0.684845732188,0.239152477979,0.500925925926,7,8,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs'"
uniform,0,0,20,12,0.639207224841,0.213069074947,0.500163398693,15,10,20,3,5,"""['main\\org\\apache\\tools\\ant\\util'"
uniform,0,0,20,13,0.215454198832,0.109296412233,0.680555555556,1,21,13,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
uniform,0,0,20,14,1.0,0.333333333333,0.848484848485,0,6,11,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
uniform,0,0,20,15,0.748047169054,0.195917115762,0.479166666667,6,15,16,4,5,"""['main\\org\\apache\\tools\\ant\\types'"
uniform,0,0,20,16,0.673304955127,0.20167538698,0.566448801743,15,17,27,4,5,"""['main\\org\\apache\\tools\\ant'"
uniform,0,0,20,17,0.838700008281,0.576559559388,0.902777777778,2,21,8,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
uniform,0,0,20,18,0.681727603581,0.209762339784,0.665043290043,8,5,14,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
uniform,0,0,20,19,0.940564750217,0.470282375109,0.701923076923,2,21,13,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
randomForest,0,0,20,0,0.938684292043,0.469342146021,1.0,0,21,21,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
randomForest,0,0,20,1,0.995968150151,0.497984075076,0.791666666667,1,21,27,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,20,2,0.988987429735,0.199755876912,0.568434343434,8,14,18,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
randomForest,0,0,20,3,0.967362793777,0.644908529184,0.775,3,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\launch'"
randomForest,0,0,20,4,0.581095852536,0.581095852536,1.0,0,21,62,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
randomForest,0,0,20,5,0.902269229864,0.902269229864,1.0,0,21,15,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
randomForest,0,0,20,6,0.988989704885,0.329663234962,0.4375,7,6,16,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
randomForest,0,0,20,7,0.993813014065,0.499378678727,0.791666666667,1,6,13,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
randomForest,0,0,20,8,0.970556275713,0.195958700968,0.483333333333,7,16,20,5,5,"""['main\\org\\apache\\tools\\ant'"
randomForest,0,0,20,9,0.989409314548,0.333068482145,0.769047619048,3,6,14,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
randomForest,0,0,20,10,0.498628889409,0.332419259606,0.775,3,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
randomForest,0,0,20,11,0.994627130131,0.333191841282,0.606481481481,7,8,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs'"
randomForest,0,0,20,12,0.993405819634,0.331135273211,0.711274509804,15,10,20,3,5,"""['main\\org\\apache\\tools\\ant\\util'"
randomForest,0,0,20,13,0.884974236459,0.556815709612,0.902777777778,1,21,13,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
randomForest,0,0,20,14,1.0,0.333333333333,0.848484848485,0,6,11,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
randomForest,0,0,20,15,0.993317976059,0.249564964142,0.520833333333,6,15,16,4,5,"""['main\\org\\apache\\tools\\ant\\types'"
randomForest,0,0,20,16,0.979264035801,0.249147540022,0.566448801743,15,17,27,4,5,"""['main\\org\\apache\\tools\\ant'"
randomForest,0,0,20,17,0.974613954469,0.652064814036,0.902777777778,2,21,8,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
randomForest,0,0,20,18,0.98814620275,0.368546399237,0.819805194805,8,5,14,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
randomForest,0,0,20,19,0.940564750217,0.470282375109,0.701923076923,2,21,13,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.0,20,0,1.0,0,0.990625074979,0.49531253749,21,21,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.0,20,1,1.0,0,0.998737651924,0.499368825962,21,27,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,20,2,0.568434343434,8,0.988196473752,0.199596119466,14,18,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.0,20,3,0.775,3,0.99934374185,0.666229161234,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.0,20,4,1.0,0,0.891750654979,0.891750654979,21,62,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.0,20,5,1.0,0,0.993596912116,0.993596912116,21,15,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.0,20,6,0.4375,7,0.997964479743,0.332654826581,6,16,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,20,7,0.791666666667,1,0.993003867275,0.498972092529,6,13,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.0,20,8,0.568333333333,7,0.988242866326,0.199605489846,16,20,5,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.0,20,9,0.769047619048,3,0.988894082207,0.332895037594,6,14,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.0,20,10,0.775,3,0.973239144144,0.648826096096,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.0,20,11,0.606481481481,7,0.994350357662,0.333099124801,8,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs'"
Sanity,0.6,0.0,20,12,0.711274509804,15,0.996436736455,0.332145578818,10,20,3,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.0,20,13,1.0,0,0.970563364545,0.584333900501,21,13,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.0,20,14,0.848484848485,0,1.0,0.333333333333,6,11,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.0,20,15,0.520833333333,6,0.992185814991,0.249280515715,15,16,4,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.0,20,16,0.566448801743,15,0.971025365869,0.248609569597,17,27,4,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.0,20,17,1.0,1,0.994622983299,0.665452881553,21,8,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.0,20,18,0.819805194805,8,0.986757031895,0.34203541332,5,14,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,20,19,0.701923076923,2,0.998896645438,0.499448322719,21,13,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.1,20,0,1.0,0,0.886339534134,0.443169767067,21,21,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.1,20,1,1.0,0,0.98301357749,0.491506788745,21,27,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,20,2,0.568434343434,8,0.839627758488,0.184566822701,14,18,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.1,20,3,0.775,3,0.992858799752,0.661905866501,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.1,20,4,1.0,0,0.586490287488,0.586490287488,21,62,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.1,20,5,1.0,0,0.869843417542,0.869843417542,21,15,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.1,20,6,0.4375,7,0.909855404883,0.303285134961,6,16,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,20,7,0.791666666667,1,0.869003573649,0.4571535389,6,13,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.1,20,8,0.568333333333,7,0.843331236192,0.1853809205,16,20,5,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.1,20,9,0.769047619048,3,0.898951050978,0.32934543025,6,14,3,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.1,20,10,0.775,3,0.76814596369,0.512097309126,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.1,20,11,0.606481481481,7,0.882159945554,0.309383108969,8,12,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs'"
Sanity,0.6,0.1,20,12,0.711274509804,15,0.901938920796,0.300646306932,10,20,3,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.1,20,13,0.902777777778,1,0.760058079025,0.46126535251,21,13,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.1,20,14,0.848484848485,0,1.0,0.333333333333,6,11,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.1,20,15,0.520833333333,6,0.90381159475,0.237732433766,15,16,4,5,"""['main\\org\\apache\\tools\\ant\\types'"
Sanity,0.6,0.1,20,16,0.566448801743,15,0.790848410879,0.239963264869,17,27,4,5,"""['main\\org\\apache\\tools\\ant'"
Sanity,0.6,0.1,20,17,1.0,1,0.947775314808,0.654744883471,21,8,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.1,20,18,0.819805194805,8,0.859461724232,0.312318058646,5,14,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,20,19,0.701923076923,2,0.988125143367,0.494062571683,21,13,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.2,20,0,1.0,0,0.774658705808,0.387329352904,21,21,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\condition'"
Sanity,0.6,0.2,20,1,1.0,0,0.953252835569,0.476626417785,21,27,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,20,2,0.568434343434,8,0.685099640309,0.160800246305,14,18,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.2,20,3,0.775,3,0.986511865862,0.657674577241,21,12,3,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.2,20,4,0.791666666667,1,0.522349192967,0.522349192967,21,62,2,5,"""['main\\org\\apache\\tools\\ant\\launch'"
