19,23,P,0.6971919344845858
4,23,P,0.07199459064256833
12,23,P,0.06544962788158741
23,53,P,0.016362406970353068
23,51,P,0.016362406970353068
9,23,P,0.016362406948243667
13,23,P,0.016361997563548832
21,23,P,0.016361997563295354
23,54,P,0.009696241167424258
5,23,P,0.009696241119414637
6,23,P,0.009694949767817143
14,23,P,0.009694949767817143
22,23,P,0.009694949767777369
52,P,0.007817261642450342
23,55,P,0.006902890440649888
15,23,P,0.006901820857946376
8,23,P,0.005361633516057945
16,23,P,0.004383789590407936
20,23,P,0.0037079033377012084
