0,P,0.651117964407878
1,91,P,0.09742654059964938
66,P,0.04859457134587274
156,P,0.021534758098739778
110,P,0.021534758098739778
91,115,P,0.020702132012784737
25,P,0.015150552682032293
17,P,0.015150552682032293
68,P,0.014290654675522017
149,P,0.014290654675522013
91,113,P,0.011553318211393444
78,P,0.010969117053855133
42,91,P,0.010275455454060209
91,143,P,0.006629912741004387
91,144,P,0.006089158787357671
53,91,P,0.006089158775537034
24,91,P,0.005254191943878958
99,P,0.0025434295630129247
62,P,0.002543429563012924
9,P,0.001344519426990489
83,P,0.001344519426990489
81,P,0.001344519426990489
111,P,0.001344519426990489
32,P,0.0013445194269904885
152,P,0.0011074233075817428
63,P,7.776911330776466E-4
3,P,7.776911330776466E-4
133,P,7.776911330776464E-4
6,91,P,6.867259829925351E-4
52,P,4.8113436976111623E-4
148,P,4.8113436976111623E-4
147,P,4.8113436976111623E-4
44,P,3.136494397166187E-4
82,P,3.1364943971661863E-4
19,P,3.1364943971661863E-4
131,P,3.1364943971661863E-4
21,P,3.136494397166186E-4
15,P,2.1321542672019582E-4
12,P,2.1321542672019582E-4
98,P,2.132154267201957E-4
33,91,P,2.0497160410197013E-4
48,91,P,2.0497160410196566E-4
20,91,P,2.0497160410196566E-4
49,91,P,2.0497160410196322E-4
91,116,P,2.049716040870232E-4
91,145,P,1.7097906201284907E-4
40,P,1.5000547209932964E-4
38,P,1.5000547209932964E-4
26,P,1.5000547209932964E-4
109,P,1.5000547209932964E-4
22,91,P,1.1438928922562475E-4
91,117,P,1.1438928922251926E-4
14,P,1.0860511934510034E-4
13,91,P,8.793301010481324E-5
91,129,P,8.793301009968677E-5
50,P,8.0566570340019E-5
31,P,8.0566570340019E-5
56,P,8.056641668605879E-5
91,119,P,7.902160599913053E-5
91,118,P,7.902160599913053E-5
47,91,P,7.902160598228936E-5
39,91,P,7.902160598209624E-5
91,114,P,7.902160597811946E-5
91,155,P,7.242813105333667E-5
18,91,P,6.49117781164547E-5
8,P,6.102833224233799E-5
91,153,P,5.625659255377303E-5
91,100,P,5.6256592553772974E-5
91,102,P,5.202170244684159E-5
45,P,4.707464504123635E-5
30,P,4.707464504123635E-5
16,P,4.707464504123635E-5
159,P,4.707464504123635E-5
158,P,4.707464504123635E-5
91,138,P,4.316838783653701E-5
46,P,3.689351904787516E-5
28,P,3.689351904787516E-5
91,130,P,3.219346763328626E-5
41,P,2.9323576339068298E-5
23,P,1.0964587203779631E-5
43,P,9.244526938755403E-6
29,P,7.849000449212801E-6
157,P,7.849000449212801E-6
