1,P,0.6142803694845576
105,P,0.20128739141468263
7,47,P,0.05812754707752895
104,P,0.05766621700906817
7,84,P,0.01456071986183444
71,P,0.012950689215369576
7,29,P,0.004771256675592417
7,44,P,0.004771256675592416
60,P,0.004037696066399192
7,30,P,0.0039010844990330813
7,52,P,0.0032996210086663706
21,P,0.002581965520676813
7,59,P,0.00252220363960252
7,51,P,0.0022564484790639884
7,99,P,0.0022564484486997972
70,P,0.001992944469452303
66,P,0.001992944469452303
79,P,0.0012406184884693118
68,P,9.010346446311284E-4
102,P,8.913766499153344E-4
7,24,P,5.766621733882763E-4
4,7,P,5.766621733347631E-4
55,P,1.875038299983766E-4
7,67,P,1.441655433311775E-4
7,64,P,1.441655431867911E-4
7,45,P,1.441655431867911E-4
7,50,P,1.4416553860004138E-4
42,P,1.2822464569672848E-4
17,P,1.2822464569672848E-4
18,P,9.155574202332794E-5
7,77,P,8.54314330932656E-5
7,72,P,8.543143307589717E-5
73,P,6.765390371562603E-5
7,9,P,6.081983859679725E-5
7,62,P,6.081983859670608E-5
7,61,P,6.0819838596536405E-5
7,83,P,6.081983821731704E-5
69,P,5.140692726546773E-5
23,P,4.797262653147555E-5
7,10,P,4.724016433454638E-5
65,P,3.997718877622963E-5
12,P,3.997718877622963E-5
7,11,P,3.8624599017954456E-5
7,13,P,3.8624599017938674E-5
7,74,P,3.862459900890884E-5
7,48,P,3.8624599000327544E-5
7,106,P,3.8624599000327544E-5
7,46,P,3.8624598890553226E-5
7,54,P,3.266951477918699E-5
88,P,3.170233804302373E-5
7,25,P,2.8306609167368417E-5
7,75,P,2.8306609007963742E-5
56,P,2.5564015056206073E-5
27,P,2.5564015056206073E-5
22,P,2.5564015056206073E-5
2,7,P,2.4972313187149443E-5
7,89,P,2.4972313158390716E-5
7,53,P,2.497231167795814E-5
7,8,P,2.2339609656706446E-5
41,P,2.0914431013204202E-5
7,26,P,2.021165736775333E-5
7,80,P,2.0211657183301342E-5
7,58,P,1.5717828212270496E-5
7,32,P,1.463334364520601E-5
43,P,1.4517322302961794E-5
15,P,1.4517322302961794E-5
78,P,1.2283351370983288E-5
14,P,1.2283351370983288E-5
7,98,P,1.0879586028893956E-5
87,P,1.0485402989555458E-5
81,P,1.0485402989555455E-5
103,P,9.022030869588404E-6
31,P,7.818886087551818E-6
28,P,7.818886087551818E-6
108,P,7.818886087551818E-6
