2,P,0.6292269802947121
1,24,P,0.0692149682281949
1,15,P,0.0692149682281949
1,6,P,0.0692149682271862
1,28,P,0.0173037420500989
1,44,P,0.017303742050089974
1,51,P,0.017303742042632016
1,52,P,0.017303742039156265
23,P,0.01196723942435756
1,7,P,0.01025406936490345
1,53,P,0.010254069250411661
1,40,P,0.007300016179964289
1,46,P,0.00567009019661201
1,45,P,0.004635990552663355
1,34,P,0.003921220333172384
1,11,P,0.003921220333172384
1,9,P,0.0039212203037909295
1,47,P,0.003921220269668261
1,42,P,0.003921220269668261
1,48,P,0.003397554312699802
1,30,P,0.0033975542997845935
1,39,P,0.003397554252370031
1,54,P,0.0029973491286875474
1,50,P,0.002425942410502279
1,49,P,0.0022148514670107516
1,10,P,0.0020375642504685404
35,P,9.523303786510611E-4
37,P,5.706424496216657E-4
36,P,5.706424496216657E-4
29,P,3.689426560265194E-4
32,P,3.6894265602651933E-4
17,P,3.6894265602651933E-4
4,P,2.523017321524911E-4
22,P,2.523017321524911E-4
16,P,2.523017321524911E-4
5,P,1.8015001855124348E-4
43,P,7.866127389180378E-5
38,P,7.866127389180378E-5
25,P,6.237923106027952E-5
