0,116,P,0.1523666991764569
0,87,P,0.15236669917632079
0,2,P,0.15236669917430973
0,5,P,0.15236669899740113
0,3,P,0.15236669870227681
0,93,P,0.03809167479316012
0,40,P,0.03809167479086073
0,96,P,0.03809167477841235
0,47,P,0.022572844321891924
0,94,P,0.022572844318919517
0,126,P,0.010205459853347107
0,124,P,0.010205459852732112
0,64,P,0.008631996988299702
0,68,P,0.007479222328535086
0,66,P,0.007479222328535086
0,140,P,0.007479222328535086
0,21,P,0.00415299218562941
91,P,0.0031462806542831884
131,P,0.0018198580979128388
100,P,0.0018198580979128388
103,P,0.0011258920691674342
17,P,0.0011258920691674338
108,P,0.0011258920691674338
101,P,0.0011258920691674338
127,P,7.339642288516663E-4
62,P,7.339642288516662E-4
30,P,7.339642288516662E-4
19,P,7.339642288516662E-4
99,P,4.989407804884267E-4
89,P,4.989407804884267E-4
79,P,4.989407804884267E-4
58,P,4.989407804884267E-4
118,P,4.989407804884267E-4
90,P,3.510245411322539E-4
88,P,3.510245411322539E-4
76,P,3.510245411322539E-4
72,P,3.510245411322539E-4
132,P,3.510245411322539E-4
128,P,3.510245411322539E-4
102,P,3.510245411322539E-4
60,P,2.5414447652605254E-4
20,P,2.5414447652605254E-4
117,P,2.5414447652605254E-4
105,P,2.5414447652605254E-4
45,P,1.8853207811964226E-4
44,P,1.8853207811964226E-4
125,P,1.8853207811964226E-4
86,P,1.8853171855735349E-4
18,P,1.8853171855735349E-4
104,P,1.8853171855735349E-4
57,P,1.4281107230040293E-4
38,P,1.4281107230040293E-4
25,P,1.4281107230040293E-4
16,P,1.4281107230040293E-4
43,P,1.428110723004029E-4
24,P,1.428110723004029E-4
29,P,1.1015835251411184E-4
26,P,1.1015835251411184E-4
107,P,1.1015835251411184E-4
56,P,8.63337211189133E-5
22,P,8.633372111891327E-5
34,P,6.861946290840725E-5
54,P,5.522743249542234E-5
23,P,5.522743249542234E-5
9,P,4.495065403254565E-5
42,P,4.495065403254565E-5
41,P,3.6957799295443125E-5
28,P,3.6957799295443125E-5
27,P,3.6957799295443125E-5
141,P,2.565799192553942E-5
142,P,2.1632916327962925E-5
