algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0,0,0,0,8,2,0,0
uniform,0,0,10,1,0,0,0,0,8,2,0,0
uniform,0,0,10,2,0,0,0,0,11,2,0,0
uniform,0,0,10,3,0,0,0,0,9,2,0,0
uniform,0,0,10,4,0,0,0,0,8,2,0,0
uniform,0,0,10,5,0.685,0.685,9.0,11.0,10,2,2.0,11.0
uniform,0,0,10,6,0,0,0,0,5,2,0,0
uniform,0,0,10,7,0.62,0.62,8.0,10.0,9,1,2.0,10.0
uniform,0,0,10,8,0.12,0.12,9.0,11.0,17,2,2.0,11.0
uniform,0,0,10,9,0.33,0.33,9.0,11.0,6,1,2.0,11.0
uniform,0,0,10,10,0,0,0,0,6,3,0,0
uniform,0,0,10,11,0,0,0,0,6,1,0,0
uniform,0,0,10,12,0.14,0.14,9.0,11.0,19,2,2.0,11.0
uniform,0,0,10,13,0,0,0,0,8,3,0,0
uniform,0,0,10,14,0.6,0.6,9.0,11.0,11,1,2.0,11.0
uniform,0,0,10,15,0,0,0,0,11,3,0,0
uniform,0,0,10,16,0.305,0.305,9.0,11.0,17,2,2.0,11.0
uniform,0,0,10,17,0,0,0,0,3,1,0,0
uniform,0,0,10,18,0.495,0.495,9.0,11.0,13,2,2.0,11.0
uniform,0,0,10,19,0.09,0.09,9.0,11.0,15,2,2.0,11.0
randomForest,0,0,10,0,0,0,0,0,8,2,0,0
randomForest,0,0,10,1,0,0,0,0,8,2,0,0
randomForest,0,0,10,2,0.03,0.02,9.0,11.0,11,2,2.0,11.0
randomForest,0,0,10,3,0,0,0,0,9,2,0,0
randomForest,0,0,10,4,0,0,0,0,8,2,0,0
randomForest,0,0,10,5,0.735,0.735,9.0,11.0,10,2,2.0,11.0
randomForest,0,0,10,6,0,0,0,0,5,2,0,0
randomForest,0,0,10,7,0,0,0,0,9,1,0,0
randomForest,0,0,10,8,0.435,0.435,9.0,11.0,17,2,2.0,11.0
randomForest,0,0,10,9,0.46,0.46,9.0,11.0,6,1,2.0,11.0
randomForest,0,0,10,10,0,0,0,0,6,3,0,0
randomForest,0,0,10,11,0,0,0,0,6,1,0,0
randomForest,0,0,10,12,0.715,0.715,9.0,11.0,19,2,2.0,11.0
randomForest,0,0,10,13,0,0,0,0,8,3,0,0
randomForest,0,0,10,14,0.38,0.38,9.0,11.0,11,1,2.0,11.0
randomForest,0,0,10,15,0,0,0,0,11,3,0,0
randomForest,0,0,10,16,0.33,0.33,9.0,11.0,17,2,2.0,11.0
randomForest,0,0,10,17,0,0,0,0,3,1,0,0
randomForest,0,0,10,18,0,0,0,0,13,2,0,0
randomForest,0,0,10,19,0.655,0.655,9.0,11.0,15,2,2.0,11.0
0.0,0.6,0.0,10,0,0,0,0,0,8,2,0,0
0.0,0.6,0.0,10,1,0,0,0,0,8,2,0,0
0.0,0.6,0.0,10,2,0,0,0,0,11,2,0,0
0.0,0.6,0.0,10,3,0,0,0,0,9,2,0,0
0.0,0.6,0.0,10,4,0,0,0,0,8,2,0,0
0.0,0.6,0.0,10,5,0,0,0,0,10,2,0,0
0.0,0.6,0.0,10,6,0,0,0,0,5,2,0,0
0.0,0.6,0.0,10,7,0,0,0,0,9,1,0,0
0.0,0.6,0.0,10,8,0,0,0,0,17,2,0,0
0.0,0.6,0.0,10,9,0,0,0,0,6,1,0,0
0.0,0.6,0.0,10,10,1.0,0.46,4.0,6.0,6,3,2.0,6.0
0.0,0.6,0.0,10,11,0,0,0,0,6,1,0,0
0.0,0.6,0.0,10,12,0,0,0,0,19,2,0,0
0.0,0.6,0.0,10,13,0,0,0,0,8,3,0,0
0.0,0.6,0.0,10,14,0,0,0,0,11,1,0,0
0.0,0.6,0.0,10,15,0,0,0,0,11,3,0,0
0.0,0.6,0.0,10,16,0,0,0,0,17,2,0,0
0.0,0.6,0.0,10,17,0,0,0,0,3,1,0,0
0.0,0.6,0.0,10,18,0,0,0,0,13,2,0,0
0.0,0.6,0.0,10,19,0,0,0,0,15,2,0,0
0.1,0.6,0.1,10,0,0,0,0,0,8,2,0,0
0.1,0.6,0.1,10,1,0,0,0,0,8,2,0,0
0.1,0.6,0.1,10,2,0,0,0,0,11,2,0,0
0.1,0.6,0.1,10,3,0,0,0,0,9,2,0,0
0.1,0.6,0.1,10,4,0,0,0,0,8,2,0,0
