5,P,0.15
51,P,0.04
48,P,0.04
44,P,0.04
42,P,0.04
25,P,0.04
16,P,0.04
0,P,0.04
9,P,0.02
50,P,0.02
45,P,0.02
41,P,0.02
39,P,0.02
38,P,0.02
37,P,0.02
34,P,0.02
33,P,0.02
31,P,0.02
30,P,0.02
24,P,0.02
21,P,0.02
20,P,0.02
2,P,0.02
19,P,0.02
18,P,0.02
8,P,0.01
7,P,0.01
6,P,0.01
49,P,0.01
47,P,0.01
46,P,0.01
43,P,0.01
40,P,0.01
4,P,0.01
36,P,0.01
35,P,0.01
32,P,0.01
3,P,0.01
29,P,0.01
28,P,0.01
27,P,0.01
26,P,0.01
23,P,0.01
22,P,0.01
17,P,0.01
15,P,0.01
14,P,0.01
13,P,0.01
12,P,0.01
11,P,0.01
10,P,0.01
1,P,0.01
