1,P,0.74
63,P,0.11
30,P,0.05
9,P,0.01
73,P,0.01
7,P,0.01
65,P,0.01
6,P,0.01
42,P,0.01
4,P,0.01
39,P,0.01
28,P,0.01
27,P,0.01
22,P,0.01
21,P,0.01
10,P,0.0
