0,P,0.36
51,P,0.04
4,P,0.04
37,P,0.04
31,P,0.04
28,45,P,0.04
1,45,P,0.04
1,28,P,0.04
28,6,P,0.03
19,45,P,0.02
1,20,P,0.02
9,P,0.01
54,45,P,0.01
5,P,0.01
48,45,P,0.01
47,P,0.01
44,P,0.01
42,45,P,0.01
35,45,P,0.01
34,45,P,0.01
30,P,0.01
3,45,P,0.01
3,28,P,0.01
28,54,P,0.01
28,48,P,0.01
28,38,P,0.01
28,36,P,0.01
28,35,P,0.01
28,34,P,0.01
28,29,P,0.01
28,26,P,0.01
28,22,P,0.01
27,45,P,0.01
27,28,P,0.01
24,45,P,0.01
24,28,P,0.01
23,P,0.01
2,P,0.01
1,43,P,0.01
1,41,P,0.01
10,28,P,0.0
