55,P,0.46
1,P,0.07
59,P,0.03
0,38,P,0.03
57,P,0.02
41,P,0.01
38,7,P,0.01
38,6,P,0.01
38,58,P,0.01
38,52,P,0.01
38,46,P,0.01
38,45,P,0.01
38,36,P,0.01
38,35,P,0.01
38,28,P,0.01
38,27,P,0.01
38,26,P,0.01
38,24,P,0.01
38,23,P,0.01
38,21,P,0.01
38,2,P,0.01
38,10,P,0.01
0,70,P,0.01
0,69,P,0.01
0,37,P,0.01
0,30,P,0.0
