25,P,0.25
0,P,0.08
28,70,P,0.05
28,30,P,0.05
77,P,0.03
70,55,P,0.03
5,P,0.03
113,P,0.03
105,P,0.03
97,28,P,0.01
8,70,P,0.01
8,30,P,0.01
78,P,0.01
76,70,P,0.01
74,P,0.01
71,70,P,0.01
71,30,P,0.01
70,80,P,0.01
70,79,P,0.01
70,23,P,0.01
70,141,P,0.01
54,70,P,0.01
51,28,P,0.01
33,55,30,P,0.01
33,23,P,0.01
29,55,P,0.01
29,28,P,0.01
28,23,P,0.01
28,101,P,0.01
26,P,0.01
24,P,0.01
128,28,P,0.01
125,28,P,0.01
104,P,0.01
1,P,0.0
