0,1,2,P,0.73
1,37,2,P,0.03
1,36,P,0.03
1,30,2,P,0.03
1,4,2,P,0.02
1,24,2,P,0.02
1,12,2,P,0.02
29,P,0.01
28,P,0.01
1,8,2,P,0.01
1,6,2,P,0.01
1,5,2,P,0.01
1,32,2,P,0.01
1,31,2,P,0.01
1,3,2,P,0.01
1,27,2,P,0.01
1,22,2,P,0.01
1,10,2,P,0.01
1,20,2,P,0.0
