0,1,P,0.43
0,30,P,0.09
0,31,P,0.07
1,15,P,0.05
14,P,0.04
1,7,8,P,0.04
1,7,11,P,0.04
0,25,P,0.02
0,18,P,0.02
0,16,P,0.02
31,7,11,P,0.01
31,15,P,0.01
30,7,8,P,0.01
30,7,11,P,0.01
30,15,P,0.01
0,33,P,0.01
0,32,P,0.01
0,29,P,0.01
0,28,P,0.01
0,26,P,0.01
0,24,P,0.01
0,23,P,0.0
