18,P,0.18
1,3,P,0.09
14,P,0.04
34,3,P,0.03
27,3,P,0.03
1,40,P,0.03
1,39,P,0.03
1,37,P,0.03
1,36,P,0.03
1,35,P,0.03
1,11,P,0.03
0,1,P,0.03
44,3,P,0.02
1,9,P,0.02
1,7,P,0.02
1,6,P,0.02
1,41,P,0.02
1,33,P,0.02
1,2,P,0.02
34,40,P,0.01
34,37,P,0.01
34,36,P,0.01
34,33,P,0.01
34,11,P,0.01
32,3,P,0.01
31,3,P,0.01
30,3,P,0.01
28,3,P,0.01
27,40,P,0.01
27,37,P,0.01
27,36,P,0.01
27,33,P,0.01
27,11,P,0.01
26,3,P,0.01
24,P,0.01
22,P,0.01
21,P,0.01
16,P,0.01
15,3,P,0.01
1,8,P,0.01
1,5,P,0.01
1,43,P,0.01
1,42,P,0.01
1,4,P,0.01
1,38,P,0.01
1,19,P,0.01
1,17,P,0.01
1,13,P,0.01
1,12,P,0.01
1,10,P,0.01
1,20,P,0.0
