0,P,0.65
3,5,P,0.06
10,P,0.05
1,5,P,0.05
1,6,P,0.03
22,5,P,0.02
2,5,P,0.02
4,P,0.01
3,6,21,P,0.01
22,6,P,0.01
20,5,P,0.01
2,6,P,0.01
19,P,0.01
18,5,P,0.01
14,5,P,0.01
11,7,P,0.01
11,6,P,0.01
11,5,P,0.01
1,7,8,P,0.01
1,17,P,0.01
1,3,12,8,P,0.0
